"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.082742416768926,0.626137636151209,0.786391897736456,0.806505638834539,0.714534209509084
2,0.0461233856086699,0.49409658134623,0.589450309753707,0.698658000710265,0.721298801700812
3,0.0264159015909247,0.414705898471307,0.459198821143052,0.681285825203699,0.724197912640124
4,0.0169243483586654,0.36521200934499,0.385422763702681,0.69956722882319,0.72825666795516
5,0.0114745793135154,0.331931688082356,0.335131217968454,0.729459889598851,0.729802860456127
6,0.00762019787091205,0.310573414578052,0.302090268658484,0.759313123199999,0.729609586393506
7,0.00484705164509823,0.298468467093036,0.290138602823044,0.781010160016806,0.731735601082335
8,0.0037057084991513,0.288822943168758,0.276187838741702,0.800285969375641,0.732315423270197
9,0.00306704183935196,0.282366291161335,0.268997894241028,0.814183340624254,0.73308851952068
10,0.00278805342175891,0.276564100825572,0.260111000198089,0.827557630190046,0.733281793583301
11,0.00177600532211987,0.273134982159573,0.257031766429208,0.837141916403017,0.73289524545806
12,0.00171957572482443,0.271506569498556,0.253194448907616,0.842388713857957,0.733668341708543
13,0.00192548894872698,0.268771717887123,0.249871979881452,0.850185780177736,0.735214534209509
14,0.0014584723749668,0.267086890522371,0.250007981681834,0.854741271183876,0.735021260146888
15,0.00135354948873365,0.265371152589741,0.247726705071954,0.859415120626462,0.734634712021647
16,0.00149036892994,0.264515730685061,0.245685160690652,0.863194576194311,0.733668341708543
17,0.00136943454177212,0.263528082008518,0.244503635026522,0.866882879014816,0.733861615771163
18,0.00135650067773487,0.263177483142965,0.244580438752268,0.869702064850525,0.734248163896405
19,0.0015631804463304,0.262574495903185,0.243336123385295,0.873601334545821,0.734441437959026
20,0.00121086472579565,0.261712075961376,0.244263854816422,0.877611076840925,0.734248163896405
21,0.00152464033558933,0.259796453924286,0.241044136515726,0.883686401655903,0.734248163896405
22,0.00114571180993342,0.260049567185348,0.241304066680248,0.88317819989125,0.734441437959026
23,0.00138101284608871,0.259285934301173,0.240370735881857,0.885298599051596,0.735601082334751
24,0.00121223163958335,0.260131920292642,0.242158489449761,0.883925337642195,0.735601082334751
25,0.00120882415140128,0.259708208131444,0.241634113396951,0.884961063718969,0.73540780827213
26,0.00125110538681857,0.259857326973317,0.240484651047594,0.884213263149581,0.73540780827213
27,0.00131093785035043,0.2583743510301,0.239179504501339,0.889997228965719,0.735021260146888
28,0.00130577728540099,0.258867018422023,0.241105604054882,0.888558418640997,0.73540780827213
29,0.00109235750137555,0.258291702467989,0.238769796825583,0.890643245348088,0.734827986084267
30,0.00140005984410167,0.258266581572359,0.240797139689698,0.889552938986471,0.734248163896405
