"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0829345608615528,0.625787969484135,0.806195701155405,0.716853498260533
2,0.0455133742928288,0.494688182887287,0.698768900065455,0.722071897951295
3,0.0265869811863793,0.415395644098925,0.681015454777814,0.726517201391573
4,0.0167746350541935,0.365844150744724,0.698519065875456,0.727483571704677
5,0.0109894470215057,0.333867811638272,0.727010495464888,0.729609586393506
6,0.00735521318748315,0.312812362761,0.755471427909783,0.73057595670661
7,0.00503273141300943,0.298678109792071,0.779700204469187,0.732122149207576
8,0.00357660002256252,0.288936285249744,0.799185146216467,0.731928875144956
9,0.00265240868293649,0.282069208079863,0.814469682164474,0.733475067645922
10,0.00203529503760216,0.277114110724288,0.826474259109201,0.733475067645922
11,0.00160456121411656,0.273440927074345,0.836030843039221,0.733668341708543
12,0.00130507631210499,0.270635754504208,0.843856735363686,0.733668341708543
13,0.0010911613707746,0.268435169637422,0.850448317837332,0.733861615771163
14,0.000935854378880152,0.266651413432107,0.856160434595848,0.734441437959026
15,0.000799088447769472,0.265213710807356,0.861073008868178,0.733861615771163
16,0.000702081087599577,0.263992382592039,0.865631455515974,0.733861615771163
17,0.000594338541821606,0.263000241635582,0.869844565243395,0.734054889833784
18,0.000501323458024118,0.262210327840433,0.873594127333479,0.733861615771163
19,0.000411221981265905,0.261591000371862,0.876764054040873,0.734441437959026
20,0.00034220267343474,0.261104335046808,0.879360762807963,0.735021260146888
21,0.000284993177535752,0.260720480474965,0.881440686731809,0.735021260146888
22,0.000235106716720169,0.260422519098152,0.883041040006593,0.734634712021647
23,0.000193371792299074,0.260217165141303,0.883972011775409,0.734634712021647
24,0.000155949408112149,0.260030056881759,0.88473594599316,0.734827986084267
25,0.000126768104499951,0.259876963149809,0.885349912382057,0.734827986084267
26,0.000104782274221846,0.259751338515396,0.885848275915642,0.734827986084267
27,8.77506995408218e-05,0.259647451228794,0.886257331683271,0.734441437959026
