"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.418572111365696,0.5,0
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.379023621363367,0.311239193083574,0.129682997118156
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.274968409910798,0.25,0
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.167380241122637,0.125954198473282,0.049618320610687
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,0.162862955282132,0,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.0848078555599959,0.0529100529100529,0.0158730158730159
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0397426746785641,0,0
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.0396524435526938,0.0127551020408163,0.00510204081632653
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.0128621915355325,0,0
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.110591832579773,0.0561797752808989,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.0808427683077754,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.05135577917099,0,0
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,0.0449524517171085,0,0
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.0318337615187231,0.0210526315789474,0.0105263157894737
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.0241897349090626,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.0196026178100743,0,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.01757109567523,0,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.0174193612663103,0,0
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.424343451391906,0.5,0
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.385302493257464,0.31700288184438,0.0951008645533141
"test","MCEM-MMIL","Advanced","Undetermined",4,0.276191208511591,0.25,0
"test","MCEM-MMIL","Advanced","Fibroblasts",3,0.19079639390111,0,0
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.168514200304955,0.125954198473282,0.0534351145038168
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.0867189334547788,0.0529100529100529,0.0158730158730159
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.0407433194388655,0.0127551020408163,0.00510204081632653
"test","MCEM-MMIL","Advanced","NK cells",51,0.0401924374129842,0,0
"test","MCEM-MMIL","Advanced","MAST cells",1,0.0149110071361065,0,0
"test","MCEM-MMIL","Early","Epithelial cells",89,0.111876982117721,0.0449438202247191,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.088323405167709,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.0532893687486649,0,0
"test","MCEM-MMIL","Early","Fibroblasts",8,0.04307607607916,0,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.0324069112441257,0.0210526315789474,0.0105263157894737
"test","MCEM-MMIL","Early","MAST cells",12,0.0258642335732778,0,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.020265892195778,0,0
