"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.105387293429186,0,0
"train","Deterministic EM-MMIL","Advanced","NK cells",163,0.091434248091733,0.0674846625766871,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.045243072633942,0,0
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.0429987592940256,0.023121387283237,0
"train","Deterministic EM-MMIL","Advanced","Oligodendrocytes",15,0.0329912199949225,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.0993335587371673,0.0571428571428571,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0687861943927904,0.0444444444444444,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0464206580460692,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0378524697752613,0.0303030303030303,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.0257675545879695,0.00351699882766706,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.023835009179935,0.00997506234413965,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.017263434693574,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0164160533911652,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0147268200569131,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.606581938037776,0.61899897854954,0.484167517875383
"train","MCEM-MMIL","Advanced","Undetermined",13,0.232026700718472,0.230769230769231,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.143444915930014,0.132930513595166,0.00100704934541793
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.13640470877734,0.102473498233216,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.131335342333454,0.114754098360656,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.106853549189579,0,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.092821803303904,0.0674846625766871,0
