"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.816492898476083,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical EM-MMIL",12,0.921567535009311,0.75,0.6,0.816666666666667,"median_prob"
"test","Categorical EM-MMIL",12,0.961867027663376,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical EM-MMIL",12,1.00473935741799,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Categorical MCEM-MMIL",12,0.820506844906962,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.938701713505157,0.75,0.6,0.816666666666667,"median_prob"
"test","Categorical MCEM-MMIL",12,0.963869752682696,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.00535232741147,0.75,0.6,0.829059829059829,"q99_prob"
"test","Naive inherited-label classifier",12,0.690479942832651,0.75,0.6,0.816666666666667,"median_prob"
"test","Naive inherited-label classifier",12,0.733298363142169,0.75,0.6,0.816666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.846436448770034,0.75,0.6,0.816666666666667,"q90_prob"
"test","Naive inherited-label classifier",12,0.953979533194998,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"train","Categorical EM-MMIL",32,0.550122723703892,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical EM-MMIL",32,0.56030205964311,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical EM-MMIL",32,0.737748405604257,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical EM-MMIL",32,0.897487412431968,0.84375,0.705555555555555,0.71078431372549,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.558284781997319,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical MCEM-MMIL",32,0.564290000362489,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.740254303184706,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.898572795056543,0.84375,0.705555555555555,0.71078431372549,"q99_prob"
"train","Naive inherited-label classifier",32,0.467181813085788,0.90625,0.8,0.820749143329789,"median_prob"
"train","Naive inherited-label classifier",32,0.538268848002557,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Naive inherited-label classifier",32,0.674082888447899,0.875,0.772222222222222,0.796309523809524,"q90_prob"
"train","Naive inherited-label classifier",32,0.8434528345373,0.78125,0.65,0.667095667095667,"q99_prob"
