"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0544843180135768,0.3,0.302538177988415,1.00786170064512
2,0.0370968451504056,0.3,0.300968931016324,1.02820575395209
3,0.0250868501126514,0.299959886855446,0.29839915745129,1.10245833878554
4,0.0195622200926701,0.299887629532444,0.299073196419168,1.19156407013544
5,0.0140059968194625,0.299859924306751,0.300547656661401,1.2755228257188
6,0.0103892491221843,0.299784738256291,0.299347024749868,1.35395298326789
7,0.00987069364879914,0.299737225820988,0.299315429173249,1.4339801392235
8,0.00895702636345079,0.299711955498238,0.299915745129015,1.5140344401687
9,0.00791650356948783,0.299669023464102,0.299631384939442,1.58633234412979
10,0.00769786513919356,0.299644301453105,0.299431279620853,1.65118561868966
11,0.00626355031490228,0.299615170975994,0.29914691943128,1.70160257112821
12,0.00549143487644222,0.299639546775803,0.299799894681411,1.73725479968011
13,0.00539887666026312,0.299544304672816,0.298725645076356,1.77869299771654
14,0.00595828549582188,0.299415970416419,0.297893628225382,1.80104130198295
15,0.00542920204449813,0.299387531764656,0.29839915745129,1.82030352360202
16,0.00551273751243067,0.299503513583428,0.300084254870985,1.87298163593233
17,0.00449707964591631,0.29927617490548,0.299052132701422,1.88842600893613
18,0.00430054908858621,0.29909996531909,0.298609794628752,1.90414324332831
19,0.00483365983902616,0.299049756465342,0.299052132701422,1.92360222280322
20,0.00451322992522288,0.298942724647923,0.29914691943128,1.93213867264246
21,0.00435572250834868,0.298714531828812,0.298609794628752,1.94501154364259
22,0.00415084356106211,0.298575579833928,0.298662453923117,1.95628802734634
23,0.00373165294396198,0.298347595635468,0.298314902580305,1.95812225845656
24,0.00300596252382126,0.298431750493283,0.298999473407056,1.95436290695736
25,0.00386102354650144,0.298329989744622,0.298999473407056,1.97616432619785
26,0.00386240399067358,0.298044529139061,0.298314902580305,1.97973248130426
27,0.00309893369950779,0.296823482436286,0.294913112164297,2.00234957863023
28,0.00341727191960986,0.29777512564149,0.297851500789889,2.00672879183492
29,0.00306157680331151,0.298277170976164,0.299589257503949,1.99352170618942
30,0.00279050668165457,0.29744307132278,0.297503949447077,1.99267965077083
