"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0710855851709744,0.678390773612331,0.888351630572605,0.597989949748744
2,0.0390512383053698,0.584009519051023,0.81676193703988,0.606300734441438
3,0.0234234641301595,0.52398065076721,0.806609983500449,0.617317356010823
4,0.016361074832841,0.481155721426543,0.821491743759457,0.631233088519521
5,0.0129346001856498,0.447899569765307,0.849929612518158,0.639350599149594
6,0.0106554835689059,0.421549104971451,0.885509299803624,0.654425976034016
7,0.00855650426302823,0.400559558946405,0.923808696180342,0.666408967916506
8,0.00676208248941925,0.38391593626746,0.961275156794497,0.673173560108233
9,0.00534536499155642,0.370714324212977,0.995983556724346,0.676459219172787
10,0.00420227301262898,0.360238087547588,1.0267717615104,0.678585233861616
11,0.00329944623000498,0.351883025818801,1.05312969057823,0.681097796675686
12,0.0025948188398105,0.345164475895853,1.07474227689611,0.68206416698879
13,0.0020526629691174,0.339685350144125,1.09250223595764,0.684770003865481
14,0.00161303562536311,0.335329917568865,1.10630903678354,0.685156551990723
15,0.00125373227107574,0.331881559581168,1.11741929180993,0.685736374178585
16,0.00097336968602779,0.329152211530161,1.12623640559526,0.685736374178585
17,0.000757104816254968,0.326986326194598,1.13322355963602,0.685736374178585
18,0.000592785820597991,0.3252556376538,1.13879794969919,0.685929648241206
19,0.00046660813053907,0.32386520568395,1.14324078483088,0.686509470429068
20,0.000370305166639569,0.322739950011098,1.14681543736343,0.68689601855431
21,0.000295418102449534,0.321825501368446,1.14967594468346,0.687089292616931
22,0.000246117380404623,0.32105136151538,1.15210775187183,0.68689601855431
23,0.000198153697537232,0.320418014425858,1.15408523829544,0.687282566679552
24,0.000160851440456836,0.31989646618729,1.1557011519831,0.687475840742172
25,0.000131552187408619,0.319464599155816,1.15702796510769,0.687475840742172
26,0.000108402141588185,0.319104997976954,1.15812533129577,0.687282566679552
27,8.98557629851362e-05,0.318804631730894,1.15903513614234,0.687282566679552
