"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0718419744253319,0.676331522370391,0.886094425986965,0.600309238500193
2,0.0395295458988301,0.580080492747208,0.814830096154579,0.609393119443371
3,0.0241323764012552,0.517621049045637,0.806642808490828,0.622149207576343
4,0.0172683977188696,0.472286177391568,0.82582488013144,0.634518747584074
5,0.0134147905519505,0.437503572301852,0.859896630097872,0.646501739466564
6,0.0104222314734284,0.410825690367009,0.900610106477189,0.659644375724778
7,0.00804514401789507,0.390478577552583,0.941668766553474,0.66988790104368
8,0.00621261904056747,0.374906537657377,0.979417566580256,0.6747197526092
9,0.00481006692599986,0.36289161016077,1.01211834586127,0.67723231542327
10,0.00374899831281539,0.353480134801907,1.0391867843476,0.678971781986857
11,0.00298536615289688,0.345922122984642,1.06111382310906,0.682257441051411
12,0.00245672139085825,0.339822074969149,1.07973705022942,0.683030537301894
13,0.00199484273523189,0.334779877878833,1.09470381152209,0.683417085427136
14,0.0016327313722046,0.330571195448136,1.10652541718297,0.682837263239273
15,0.00142277178135853,0.326911721565541,1.11640652412599,0.683417085427136
16,0.00129060816220954,0.323629768788199,1.12554336867679,0.683030537301894
17,0.00117997378748885,0.320643734536038,1.13427836582594,0.682837263239273
18,0.00106309761883042,0.317883697259693,1.14292010402644,0.682643989176652
19,0.000912009961881346,0.315399218481839,1.15101282636358,0.682450715114032
20,0.000779567302145212,0.313179936836299,1.15836671726743,0.683610359489756
21,0.000662048544200968,0.31120764046133,1.16499869976171,0.683223811364515
22,0.000571074891818224,0.309436657507916,1.17101368467051,0.683803633552377
23,0.000504751220585811,0.307814372137657,1.17662592183872,0.683610359489756
24,0.000434320313685961,0.306348731249812,1.18185191157221,0.683803633552377
25,0.000378242461611123,0.305037320368857,1.18669744406735,0.683417085427136
26,0.000336561683908014,0.303841723479488,1.19125169516651,0.683417085427136
27,0.000307725252655434,0.302761039224866,1.19548430548218,0.683223811364515
28,0.000277179392211307,0.301762909357833,1.19946312864623,0.683223811364515
29,0.000251308847263986,0.300839899404606,1.20322718223886,0.683417085427136
30,0.000230250000999365,0.299982817804318,1.20680100801833,0.683223811364515
