"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,1.09951602173902,0.666666666666667,0.533333333333333,0.732142857142857,"mean_prob"
"test","Categorical EM-MMIL",12,1.1612548029909,0.75,0.6,0.829059829059829,"median_prob"
"test","Categorical EM-MMIL",12,1.16213934017306,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Categorical EM-MMIL",12,1.18233190146726,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.08336022149987,0.666666666666667,0.533333333333333,0.732142857142857,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.13410609448666,0.583333333333333,0.466666666666667,0.619047619047619,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.14110921474271,0.75,0.6,0.829059829059829,"median_prob"
"test","Categorical MCEM-MMIL",12,1.1630135279454,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Naive inherited-label classifier",12,0.90266659885318,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.906059394202409,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.936812749848082,0.5,0.4,0.479166666666667,"q99_prob"
"test","Naive inherited-label classifier",12,0.937406320487525,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"train","Categorical EM-MMIL",32,0.950379789756926,0.625,0.477777777777778,0.654135338345865,"q90_prob"
"train","Categorical EM-MMIL",32,0.98975077864076,0.59375,0.45,0.608974358974359,"mean_prob"
"train","Categorical EM-MMIL",32,1.00212702156314,0.59375,0.45,0.608974358974359,"q99_prob"
"train","Categorical EM-MMIL",32,1.22480210518224,0.59375,0.45,0.613157894736842,"median_prob"
"train","Categorical MCEM-MMIL",32,0.939103396607412,0.625,0.477777777777778,0.654135338345865,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.978495755850133,0.59375,0.45,0.608974358974359,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.989649384319214,0.59375,0.45,0.608974358974359,"q99_prob"
"train","Categorical MCEM-MMIL",32,1.20389405039781,0.59375,0.45,0.613157894736842,"median_prob"
"train","Naive inherited-label classifier",32,0.861052056238716,0.46875,0.338888888888889,0.382539682539683,"q90_prob"
"train","Naive inherited-label classifier",32,0.876547309958344,0.5,0.366666666666667,0.451515151515152,"mean_prob"
"train","Naive inherited-label classifier",32,0.898733731911585,0.46875,0.338888888888889,0.382539682539683,"median_prob"
"train","Naive inherited-label classifier",32,0.931040299604085,0.46875,0.338888888888889,0.384848484848485,"q99_prob"
