"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0501237947252441,0.3,1.04349500755715
2,0.0357659133466388,0.3,1.04726806736704
3,0.0256832685375204,0.299987036056323,1.08381469741264
4,0.0187302987004788,0.299960007427651,1.12994729240672
5,0.0141018256513999,0.299911463437301,1.17421730796027
6,0.0111699159531589,0.29988888054507,1.21193523853128
7,0.00955211948684071,0.299886630881785,1.24262485506111
8,0.00862670773261899,0.299890806485202,1.26760905402693
9,0.00799747772543649,0.299878011694402,1.28840360423314
10,0.00751698551143617,0.299797308098431,1.30623530502312
11,0.00702380104216359,0.299576167661797,1.32199707916751
12,0.00637135265189014,0.29903939035412,1.33626676155629
13,0.00560258592854321,0.298223258422492,1.34928908107207
14,0.00482671383480553,0.297254470551381,1.36098546289168
15,0.00414757638274139,0.29629872914695,1.37131037889991
16,0.00360999160654469,0.295458976264875,1.38027270903356
17,0.00312906889004381,0.294671790490933,1.38796075350913
18,0.00267618403000998,0.293920001159111,1.39444908678775
19,0.00225198018318895,0.293195144448552,1.39974189617269
20,0.00189043527276144,0.292521637291555,1.40391106259561
21,0.00159048558850786,0.291895762332294,1.40710690180644
22,0.00135303218164502,0.291324426858814,1.40952508022904
23,0.0011729520844471,0.290811930520782,1.41135180349077
24,0.00103723327597173,0.290350060119115,1.4127443645767
25,0.000934062201898328,0.289933097038138,1.41382885997997
26,0.000854024616743754,0.289560057351548,1.41469464650251
27,0.000785210019402586,0.289225624081869,1.41541185359601
28,0.000725225087868589,0.288922755024625,1.41602129989267
29,0.000671394236386204,0.288646664199544,1.41655627422626
30,0.000622862525983037,0.288394069709338,1.41703822841437
