"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","Fibroblasts",61,0.0353918959166738,0,0
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.0281257922374328,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.206305184770393,0.142857142857143,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0796641749413225,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0674685221122269,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0409784824984204,0.00249376558603491,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.0345660442432383,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0315537306037387,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.0300580487455102,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0263646818813826,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0262768744696564,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.640078076282152,0.660878447395301,0.448416751787538
"train","MCEM-MMIL","Advanced","Undetermined",13,0.267940040652952,0,0
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.131098478248892,0.0300353356890459,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.126297652268108,0,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.114416131402677,0.0122699386503067,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0908063576681329,0.00302114803625378,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.0558565977268758,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0530798767453555,0,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0361876690182756,0,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0303624695343085,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.202823146970554,0.123809523809524,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0837349184165809,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0575315425223092,0,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0411017412525899,0.00249376558603491,0
"train","MCEM-MMIL","Early","NK cells",94,0.0367350156182113,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0337938193595725,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.0303814478995923,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0272539714944157,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.0265981673275604,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.913155165446766,0.992849846782431,0.738508682328907
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.756245520901092,1,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.732988850135455,1,0.333333333333333
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.721610794392368,0.853356890459364,0.229681978798587
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.675176315531766,0.791411042944785,0.245398773006135
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.647566618730406,0.735146022155086,0.118831822759315
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.608728956499169,0.733333333333333,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.595572467667097,0.734104046242775,0.0289017341040462
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.558090836878064,0.540983606557377,0.0655737704918033
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.513969057189535,0.538461538461538,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.747263018595678,0.876190476190476,0.333333333333333
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.740076984293937,0.939393939393939,0.151515151515152
"train","Naive inherited-label classifier","Early","NK cells",94,0.527194263902428,0.585106382978723,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.509932731031238,0.472222222222222,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.462194168272095,0.288888888888889,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.442516306674398,0.296296296296296,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.407862278668444,0.264947245017585,0.00468933177022274
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.37129146629436,0.324189526184539,0.027431421446384
"train","Naive inherited-label classifier","Early","Undetermined",9,0.344155284222978,0.111111111111111,0
