"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0719375650816713,0.676262968233974,0.786391897736456,0.886060030247196,0.600695786625435
2,0.0396230907751791,0.579457625625322,0.640742468715853,0.814707006574934,0.609393119443371
3,0.0245307991840014,0.515906308828164,0.543626676880199,0.807223800179279,0.624468496327793
4,0.0179306276488555,0.4692522435209,0.484333951603004,0.829147646318851,0.638770776961732
5,0.0147018965838715,0.431185229547473,0.437806143760306,0.871393642879161,0.655005798221879
6,0.0118968770361178,0.40053253519431,0.399356523257686,0.926579466751043,0.667182064166989
7,0.00938684621276224,0.377901998886586,0.375369743049972,0.984123164827757,0.675299574797062
8,0.00874638753171143,0.356836256680201,0.350301897407039,1.05115927582867,0.680904522613065
9,0.00646705783828408,0.341564150874993,0.333782748370577,1.10447968644215,0.683030537301894
10,0.00607585525995925,0.328157651431878,0.317395970928688,1.15533467686493,0.68457672980286
11,0.00440445561216088,0.319074400751923,0.306890710688927,1.19336828641942,0.685929648241206
12,0.0039217503219308,0.310716534935562,0.297972215608518,1.22982482202963,0.685736374178585
13,0.00310403140421445,0.30455146537401,0.289660029701022,1.25578565383068,0.686702744491689
14,0.00254170755220703,0.298467018894441,0.282797105987391,1.28120117404448,0.687475840742172
15,0.00236807570601249,0.293410913353529,0.277741686541397,1.30394687952586,0.688635485117897
16,0.001902274786137,0.290253872375131,0.273089661516757,1.31769047861068,0.688828759180518
17,0.00160600001644478,0.287807448718968,0.27092524192955,1.33133146867939,0.688442211055276
18,0.00145172441944775,0.285817075315818,0.267419619818154,1.33968039488714,0.688442211055276
19,0.00114407818545863,0.285093073595997,0.266716037801604,1.34489972681985,0.688828759180518
20,0.00119953721120425,0.284421141566399,0.26744867489538,1.3504594251042,0.688248936992656
21,0.00119567011583581,0.284010499755165,0.264537014331973,1.35402508008184,0.689022033243139
22,0.000880931525419352,0.284591736183588,0.266723858692536,1.35309285517327,0.688635485117897
23,0.00107044138814316,0.283090362219997,0.265047898724752,1.35953682194708,0.688828759180518
24,0.0010060018249381,0.283745981145091,0.264670113269236,1.35895820317027,0.688442211055276
25,0.00120995565686708,0.283370841141494,0.263954252935363,1.36088533708485,0.688442211055276
26,0.00118807605892896,0.283315269840432,0.263476655491549,1.36399218809107,0.688635485117897
27,0.00084203235878336,0.283523300482606,0.265648751226511,1.36164407963647,0.689022033243139
28,0.00084276830978047,0.283546861411365,0.264365625796615,1.36200879349302,0.688828759180518
29,0.00107264495412483,0.283990524608959,0.263240253171962,1.3617741607967,0.688442211055276
30,0.000911500137000313,0.283673041530316,0.264676599566436,1.36551340695084,0.68940858136838
