"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","T lymphocytes",993,0.0123759807038044,0.0040281973816717,0.00201409869083585
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.0118250915983533,0.00289017341040462,0
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.00446181734539363,0,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.000211188741273172,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.236347121571034,0.238095238095238,0.0571428571428571
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0245224131921385,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0179266979422762,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0144662019799834,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0121032077491448,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.0112406612357325,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.00852966373659434,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00619943915853396,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0011262824501467,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.947298784402033,1,0.733333333333333
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.764446931857177,0.784473953013279,0.61899897854954
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.095825175908781,0.0636042402826855,0.0141342756183746
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0380882100729876,0.0163934426229508,0
"train","MCEM-MMIL","Advanced","Undetermined",13,0.0287756277630556,0,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.0143234878642614,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0130879099926152,0.0040281973816717,0.00201409869083585
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0126103779435998,0.00289017341040462,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.00472907754263951,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.000298882207728942,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.239791298805166,0.247619047619048,0.0571428571428571
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0197834312376951,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0193959005587268,0,0
