"experiment_id","task_type","categorical_scheme","feature_method","n_components","model_backend","glmnet_alpha","seed","rho","label_strength","mcem_samples","model","aggregation","n_patients","n_early","n_advanced","auroc","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","metric_name","metric_value"
"EXP029_categorical_three_stage_PCAk20_glmnet_ridge_seed2026","categorical","three_stage","PCA",20,"glmnet",0,2026,NA,0.7,30,"Categorical EM-MMIL","mean_prob",12,NA,NA,NA,0.860673822220767,0.75,0.6,0.829059829059829,"accuracy",0.75
"EXP029_categorical_three_stage_PCAk20_glmnet_ridge_seed2026","categorical","three_stage","PCA",20,"glmnet",0,2026,NA,0.7,30,"Categorical MCEM-MMIL","mean_prob",12,NA,NA,NA,0.863763552619148,0.75,0.6,0.829059829059829,"accuracy",0.75
"EXP029_categorical_three_stage_PCAk20_glmnet_ridge_seed2026","categorical","three_stage","PCA",20,"glmnet",0,2026,NA,0.7,30,"Naive inherited-label classifier","median_prob",12,NA,NA,NA,0.740773698399431,0.833333333333333,0.666666666666667,0.916666666666667,"accuracy",0.833333333333333
