"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0822382204665739,0.627847068802706,0.786391897736456,0.808527721557861,0.714727483571705
2,0.0444407431411144,0.501710449595629,0.591139626615468,0.7035759767848,0.720718979512949
3,0.023435932449177,0.432181851025288,0.466552335453595,0.684206372625302,0.726130653266332
4,0.0132340146322544,0.394504249973061,0.401742173445418,0.692075801609515,0.726517201391573
5,0.0077318050326384,0.372288910085769,0.36222236041096,0.704440046665563,0.727870119829919
6,0.00505689996152534,0.359333694059652,0.341016376562543,0.716934668759176,0.727290297642056
7,0.00314667298866515,0.352189658996328,0.333815032215755,0.726080583816062,0.727483571704677
8,0.00260276855561008,0.345732236182015,0.324967187213227,0.735244988279438,0.727483571704677
9,0.00211230793641755,0.342137481527751,0.320234497959943,0.741534792089233,0.727676845767298
10,0.00170343408125941,0.339403007596584,0.316044843012475,0.746160841290213,0.727870119829919
11,0.00177752519660084,0.337155610243415,0.31414892480453,0.75084056721887,0.729609586393506
12,0.00124099984951336,0.335886194787052,0.312573987494557,0.753634806615864,0.728643216080402
13,0.00142302267630421,0.335429080955239,0.309542090990107,0.754671700709783,0.728449942017781
14,0.00135646357337205,0.334579024899507,0.311390775261009,0.756005371240177,0.727676845767298
15,0.00102128599350727,0.33324383755051,0.307718143583167,0.7580799098279,0.728643216080402
16,0.00110699083309259,0.332940321188253,0.307805404496223,0.759998468957311,0.72825666795516
17,0.00138360163356636,0.332465658209873,0.30510992760516,0.760439706423264,0.727676845767298
18,0.00131147201324093,0.332558357852186,0.306636996352732,0.760474288265148,0.727290297642056
19,0.00142346150912884,0.332151536989305,0.307421619360628,0.761640431341795,0.728836490143023
20,0.00131464880653753,0.332191023219964,0.307899792143074,0.761517048076516,0.729029764205644
21,0.00132247496270333,0.332249156069879,0.306677655036714,0.760965288860268,0.728836490143023
22,0.00121155838719817,0.332274882690281,0.306350125246829,0.760225745163852,0.728449942017781
23,0.00120457694695394,0.331597101148498,0.306912836355308,0.762316049660433,0.728449942017781
24,0.00132358900914463,0.332313898961599,0.306440054217095,0.760485169439117,0.730769230769231
25,0.00137860485268723,0.332656261437393,0.308898611044279,0.760443817609083,0.729223038268264
26,0.00115693724385866,0.332289752477939,0.306072763696212,0.760561157754422,0.72806339389254
27,0.00127945628878185,0.330812454201194,0.305467212874602,0.763612836445642,0.728643216080402
28,0.00152986129969069,0.331071984750535,0.306048129644447,0.762817036968563,0.728643216080402
29,0.00123095466538266,0.331718238218558,0.306269534843627,0.762863785714609,0.72825666795516
30,0.00100667433278005,0.331737259661447,0.30805174176753,0.762076700513477,0.729223038268264
