"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0454948195336358,0.3,0.302538177988415,1.08039381787732
2,0.0454525120165162,0.3,0.300484465508162,1.09255396378681
3,0.0418068608135398,0.299652948870221,0.29914691943128,1.14807498169621
4,0.0332780315727876,0.297095142927238,0.299494470774092,1.24163382319245
5,0.0215952134416492,0.292606270425371,0.297082675092154,1.36410486711511
6,0.0135779282911914,0.28850596361095,0.294934175882043,1.49351250649569
7,0.00831656899941893,0.284294578353014,0.289868351764086,1.60718276264557
8,0.00623874573199929,0.279986294863633,0.283665086887836,1.72293601946274
9,0.00409234093212926,0.276864209051061,0.279431279620853,1.82227083580856
10,0.00335654411163876,0.274537530406485,0.276334913112164,1.92851955666302
11,0.00312917717053838,0.273027793602115,0.274439178515008,2.01166446619063
12,0.00191944237440659,0.272593312816531,0.273775671406003,2.05522092316523
13,0.00119475518539406,0.272269872613761,0.273228014744602,2.0783446348746
14,0.00114686982001304,0.271566672017043,0.272058978409689,2.10436113506295
15,0.0013017032232704,0.271442810829107,0.271774618220116,2.11862872874036
16,0.00140048899169506,0.271535247708118,0.271848341232228,2.14320854688179
17,0.00126827455885067,0.271410027350921,0.271521853607162,2.17393997298544
18,0.00114464192794833,0.2710465528676,0.270774091627172,2.18832939298614
19,0.00122800414004928,0.271405716813862,0.271258557135334,2.1982400917137
20,0.000794951791887448,0.270907601893111,0.270521327014218,2.21413960612088
21,0.000973833994546503,0.270784664587328,0.270300157977883,2.222139896804
22,0.000937956443276907,0.270892572509306,0.27042654028436,2.23805323319901
23,0.000849946074532302,0.271175491167239,0.271184834123223,2.21204764313694
24,0.000830997994387208,0.271695247646472,0.271690363349131,2.21016729055449
25,0.00120022295498863,0.272090465670141,0.27202738283307,2.21590092926352
26,0.00108499936380554,0.272459942709264,0.272754081095313,2.22149900035287
27,0.00101147538840454,0.271751815250373,0.271848341232228,2.21413693553122
28,0.000446517355762992,0.271558729197061,0.271511321748289,2.21832146068959
29,0.000700914529863748,0.271561778913878,0.271416535018431,2.20573615246139
30,0.000798635724295953,0.270908588301496,0.270605581885203,2.22807511501192
