"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0457160786462292,0.3,1.08497532492638
2,0.0450114509506937,0.3,1.09272415174031
3,0.0410581742131984,0.299684587468148,1.14296449453528
4,0.0328761076795863,0.297296330034803,1.23413733217355
5,0.0227256310510549,0.292601529734991,1.3599499392985
6,0.0142536759497402,0.287546433015969,1.49857916604028
7,0.00867137935691104,0.283187682615278,1.62427612056028
8,0.00545132462021852,0.279744353597004,1.72936616263623
9,0.00383154213823659,0.277110110882183,1.8324329338517
10,0.00373425158055571,0.275155783685074,1.95907888613091
11,0.00255383218939078,0.273782953014933,2.03131880737799
12,0.00170937019433501,0.272868294839229,2.07036913465626
13,0.00131391585983417,0.272283182338224,2.09724745829001
14,0.00113094084254073,0.27191853605635,2.11776723447489
15,0.00102725132989399,0.271698635918495,2.1343647315569
16,0.000958284329950976,0.271574036819124,2.14816941648653
17,0.000903110886650293,0.271511800886294,2.15975199541367
18,0.000856211329357402,0.271489995335628,2.16950251613855
19,0.000813796795734296,0.271493374805708,2.17775029565448
20,0.000774347441540099,0.271513759094625,2.18479695518113
21,0.000737627039215702,0.271542671558076,2.19092026323705
22,0.00069914574056546,0.271575040928598,2.19629846276602
23,0.000659726097973465,0.2716044047023,2.20118582683783
24,0.000621319449555669,0.271631621898592,2.20573515989679
25,0.000587003708564951,0.271658606518466,2.2100639887544
26,0.000553629016489282,0.271686605801061,2.21415969654364
27,0.000521011255114576,0.271716056508097,2.21798866428281
28,0.000492055421970891,0.271746607686724,2.22164757285733
29,0.000464730066247995,0.271778095163372,2.22516106582988
30,0.000438312295024302,0.271809678272064,2.22853524369486
