"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.511480863077275,0.561959654178674,0.0576368876080692
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.0813822884741723,0,0
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.0334408718996977,0,0
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.0282607204019377,0.00381679389312977,0
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0240070010249232,0,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.0149751666943172,0,0
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.0107163756720133,0,0
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.0104562002170514,0,0
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,2.15794408079336e-05,0,0
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.234606235297053,0.146067415730337,0.0224719101123595
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.0415333590964383,0,0
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.0186052383520952,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.0144466210723437,0,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.0136336887257588,0,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.00955290628456284,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.00692878262373518,0,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.000709460573099474,0,0
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,2.98547901134582e-06,0,0
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.509891728770979,0.561959654178674,0.0576368876080692
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.0795961982266194,0,0
"test","MCEM-MMIL","Advanced","MAST cells",1,0.0338232899536137,0,0
"test","MCEM-MMIL","Advanced","NK cells",51,0.0261318043378146,0,0
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.0226081884360024,0.00381679389312977,0
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.0154606402045425,0,0
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.010791886155542,0,0
"test","MCEM-MMIL","Advanced","Undetermined",4,0.0103502050383727,0,0
"test","MCEM-MMIL","Advanced","Fibroblasts",3,1.96503136814079e-05,0,0
"test","MCEM-MMIL","Early","Epithelial cells",89,0.236313026844719,0.146067415730337,0.0224719101123595
"test","MCEM-MMIL","Early","MAST cells",12,0.0427203136923325,0,0
"test","MCEM-MMIL","Early","NK cells",50,0.0153657481371136,0,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.0153651903360828,0,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.0149783184583726,0,0
"test","MCEM-MMIL","Early","T lymphocytes",341,0.00970910797090331,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.00700828803065458,0,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.000554451579380015,0,0
"test","MCEM-MMIL","Early","Fibroblasts",8,2.70633412332635e-06,0,0
"test","Naive inherited-label classifier","Advanced","Epithelial cells",347,0.921521518280564,1,0.798270893371758
"test","Naive inherited-label classifier","Advanced","Oligodendrocytes",6,0.718884187491717,1,0.166666666666667
"test","Naive inherited-label classifier","Advanced","Fibroblasts",3,0.685377424279354,1,0
"test","Naive inherited-label classifier","Advanced","Myeloid cells",262,0.674034050773789,0.984732824427481,0.00763358778625954
"test","Naive inherited-label classifier","Advanced","NK cells",51,0.66092198323841,1,0
