"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0445757115724718,0.3,1.07281274685368
2,0.0410656142613973,0.3,1.08829676537837
3,0.0357988524501227,0.3,1.15433782259395
4,0.0294919051543838,0.3,1.25670709158682
5,0.0234881217785914,0.3,1.38256678635441
6,0.0185213188563056,0.299966265055649,1.52185654030912
7,0.0146506968942127,0.299546167155119,1.6667255250761
8,0.0113998629175294,0.298260383752337,1.81172174471632
9,0.00847818669385047,0.296214036319941,1.95091870430343
10,0.00612247688848116,0.29380548402232,2.07792318902865
11,0.00457810602692808,0.291518412708886,2.18799780715568
12,0.00363393964974001,0.289592514709505,2.27988488583726
13,0.00302325557569663,0.288037165088136,2.35549538087752
14,0.00261142871593468,0.286823316300626,2.41836495536394
15,0.0022889792318503,0.285851792747456,2.47194244810052
16,0.00202486391164484,0.285063129817283,2.51851965419466
17,0.00178164919109043,0.284382869743817,2.55959229868441
18,0.0011420249984666,0.283834855044042,2.59339847956361
19,0.00100749514193821,0.283385924889702,2.62190292586986
20,0.000891820590828784,0.283004772992008,2.64616514094361
21,0.000789532043831634,0.28266559528399,2.66709869357051
22,0.000704259545336694,0.28235384435833,2.68558948429678
23,0.000637562390075592,0.282065804484527,2.70173667074514
24,0.000583589418618691,0.281796588570803,2.71592499018802
25,0.000540862523378221,0.281543150968949,2.72847155203625
26,0.00050736394566383,0.281302700795887,2.73957318603873
27,0.000482523435743991,0.281074074746786,2.74933263044592
28,0.000464571950505742,0.280855672051834,2.7580591162275
29,0.000454988599046245,0.28064646826167,2.76595937846662
30,0.000453372794767642,0.280444688428854,2.77315203520155
