"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0435529194099385,0.3,0.302538177988415,1.08106733865145
2,0.041573525192048,0.3,0.300705634544497,1.08819253561416
3,0.0373514266123197,0.299834501222084,0.298988941548183,1.12828136762345
4,0.0291910922848745,0.298816656171339,0.299631384939442,1.18467334062771
5,0.0188344760561881,0.296390074119517,0.298430753027909,1.24932546888311
6,0.0115285790438988,0.294208179405306,0.298209583991574,1.30369051648999
7,0.00744859392005306,0.292377494668752,0.296240126382306,1.34353016304785
8,0.00537579044530594,0.290649955685755,0.293101632438125,1.38145563659632
9,0.00376567687944557,0.289513970100956,0.291216429699842,1.40831613280084
10,0.00268928977837018,0.28836812131146,0.288962611901001,1.42905959159965
11,0.00178214538842822,0.287685207269681,0.288025276461295,1.4375439172496
12,0.000803308810441199,0.287746176947637,0.288320168509742,1.44115922414734
13,0.000956927541895186,0.287906148223405,0.2886887835703,1.44249303473059
14,0.000574864308579459,0.287687448039211,0.288046340179042,1.44437927080069
15,0.000810543378178364,0.2874278669621,0.286993154291732,1.45022664150873
16,0.00102467242582899,0.28802960426539,0.289204844655082,1.44433091718327
17,0.000934252576470639,0.288206329767464,0.289173249078462,1.4447899376442
18,0.000915673508667613,0.287529395656131,0.287288046340179,1.45469820274055
19,0.000557123399676096,0.287861643128082,0.288067403896788,1.45155940415045
20,0.000839705012015299,0.287408671887653,0.287288046340179,1.45415471053077
21,0.000629880887721942,0.28729214275261,0.28725645076356,1.45625427721068
22,0.000662647601376193,0.287571248935401,0.287751448130595,1.45529819218672
23,0.000392012931579645,0.287597220037453,0.288141126908899,1.45442892311165
24,0.000689476442416964,0.2876892682601,0.288014744602422,1.45701721525426
25,0.000568849165911862,0.287626674963581,0.287351237493418,1.45834199001972
26,0.000741716945225566,0.288105593079424,0.288783570300158,1.45682092436364
27,0.00140597269972224,0.287466571289152,0.287351237493418,1.45666795634122
28,0.000909849145628344,0.287321294453058,0.287277514481306,1.45484140215723
29,0.000930049554165536,0.287939615290279,0.288751974723539,1.44750235205212
30,0.000998696212397372,0.287310393806476,0.287467087941022,1.45311881896761
