"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0715878536774013,0.677592896403687,0.786391897736456,0.88760114045992,0.598569771936606
2,0.0388690926236137,0.584397635611407,0.642072447682275,0.817673351760732,0.603981445689988
3,0.0221932621405544,0.528671094944594,0.548476600917145,0.807868421056303,0.609972941631233
4,0.0131263457850445,0.494873694916125,0.496790547949516,0.816383326778716,0.615771163509857
5,0.00984075181719802,0.469649170042534,0.462004970803196,0.832019916840717,0.619056822574411
6,0.00713924266245758,0.451733395607979,0.434952220405221,0.847966589113052,0.62137611132586
7,0.00475284345275939,0.439863333646762,0.42093379119609,0.861619765899962,0.62388867413993
8,0.00332519999345992,0.431189058707637,0.409903500379225,0.873997706297401,0.624661770390414
9,0.00297556591340018,0.42325320545661,0.403518767256654,0.886213831202931,0.625821414766138
10,0.00276825626652408,0.415664053707816,0.392698646504961,0.898509232629353,0.627754155392346
11,0.00240876856842288,0.409834014107576,0.387683843390554,0.910556392864443,0.628140703517588
12,0.00179223124136859,0.405171798113858,0.383862490020946,0.920721810125295,0.62852725164283
13,0.00192618623589925,0.400494094256778,0.376481129355277,0.932527540947294,0.629300347893313
14,0.0016098071440513,0.395849993159449,0.374180478525666,0.943828059630348,0.629107073830692
15,0.00130771982303569,0.392146550258464,0.37059599202111,0.954826900595686,0.629880170081175
16,0.00132492359475,0.387958344692586,0.363730997751456,0.967277992766917,0.629107073830692
17,0.00101292214740054,0.385388840714167,0.362368325772921,0.976556747935685,0.62852725164283
18,0.0012457293481949,0.383713085799648,0.35915195718705,0.983063477805324,0.629880170081175
19,0.00118498477886338,0.381674275248595,0.358026526603481,0.991453362839093,0.630073444143796
20,0.000781186385118706,0.380779703443751,0.357688972692319,0.994693524665048,0.630266718206417
21,0.00115593685013623,0.379551908847848,0.357362112007209,1.0007204357313,0.629300347893313
22,0.000801374470914084,0.378495139219982,0.356439449731012,1.0052680876979,0.629300347893313
23,0.000927243688018512,0.376022133827149,0.352846250207344,1.01596017313505,0.630073444143796
24,0.000809432911449387,0.376206715184089,0.35157893951701,1.01387504306216,0.630846540394279
25,0.00105015897965613,0.375266823428494,0.354110100462987,1.01863117468398,0.629686896018554
26,0.000561113205562507,0.374975439187338,0.351343615231751,1.02148393252133,0.629686896018554
27,0.0010137834769749,0.373460812323174,0.350304819633627,1.02602864714423,0.629493621955934
28,0.000954134460768958,0.373766942516343,0.352160941993911,1.02630110029768,0.630073444143796
29,0.00104958735490514,0.372776477166506,0.349184918339389,1.03096839637822,0.630846540394279
30,0.00116486433334211,0.371808266987799,0.349964769923051,1.03670668199784,0.630653266331658
