"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,1.14445167336793,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical EM-MMIL",12,1.22727116156434,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Categorical EM-MMIL",12,1.31450063993288,0.583333333333333,0.466666666666667,0.619047619047619,"q90_prob"
"test","Categorical EM-MMIL",12,1.32328000859782,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Categorical MCEM-MMIL",12,1.15017894897367,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.23597789568015,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.32478145041392,0.583333333333333,0.466666666666667,0.619047619047619,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.33298213570533,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.918426525529315,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.922225535414736,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.940070967059791,0.5,0.4,0.479166666666667,"q99_prob"
"test","Naive inherited-label classifier",12,0.947962966416111,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"train","Categorical EM-MMIL",32,1.04885102407848,0.5625,0.422222222222222,0.563685636856369,"q90_prob"
"train","Categorical EM-MMIL",32,1.10821478773093,0.53125,0.394444444444444,0.513081395348837,"mean_prob"
"train","Categorical EM-MMIL",32,1.13302635295409,0.5625,0.422222222222222,0.560526315789474,"q99_prob"
"train","Categorical EM-MMIL",32,1.26849799846993,0.46875,0.338888888888889,0.382539682539683,"median_prob"
"train","Categorical MCEM-MMIL",32,1.05668239714928,0.5625,0.422222222222222,0.563685636856369,"q90_prob"
"train","Categorical MCEM-MMIL",32,1.11646055087511,0.53125,0.394444444444444,0.513081395348837,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.13892156080615,0.5625,0.422222222222222,0.560526315789474,"q99_prob"
"train","Categorical MCEM-MMIL",32,1.28080901891498,0.46875,0.338888888888889,0.382539682539683,"median_prob"
"train","Naive inherited-label classifier",32,0.870206539066671,0.46875,0.338888888888889,0.382539682539683,"q90_prob"
"train","Naive inherited-label classifier",32,0.885960747017185,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Naive inherited-label classifier",32,0.907655414020115,0.4375,0.311111111111111,0.608695652173913,"median_prob"
"train","Naive inherited-label classifier",32,0.934396905647317,0.46875,0.338888888888889,0.384848484848485,"q99_prob"
