"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0324080023073854,0.814148936216,0.786391897736456,1.11010436604397,0.337069965210669
2,0.00737120494046035,0.814496225287124,0.779527810357016,1.11022111964929,0.339389253962118
3,0.00716750618660677,0.814582454250512,0.776838809481378,1.11004088137231,0.33726323927329
4,0.00698130437081482,0.814434578596419,0.782746277862502,1.10956325298907,0.337649787398531
5,0.00659520910233356,0.814292023248094,0.778312809912199,1.11004439899719,0.337843061461152
6,0.00691088104789889,0.814208202809969,0.774675595108034,1.10987152889618,0.338809431774256
7,0.00700102797279073,0.814834026942,0.782241380662554,1.11029451106324,0.33977580208736
8,0.00693189805465017,0.814389087381139,0.780647954043054,1.1099997603827,0.33494395052184
9,0.00739516264662972,0.814318989612448,0.781721334834334,1.10932908610682,0.335523772709702
10,0.00701031689317323,0.814525845061936,0.780023365228493,1.11009109891232,0.339582528024739
11,0.00644368184062447,0.814638200492467,0.779588499269594,1.11016777835198,0.336296868960186
12,0.00682804650098514,0.814416840016455,0.77880995606088,1.11006545361284,0.330691921144182
13,0.00696858763126971,0.814192680776898,0.775899843687915,1.10989801189938,0.330305373018941
14,0.00680917549658715,0.814482374909667,0.779742711471787,1.10945892540431,0.337649787398531
15,0.00733273604647909,0.814256471045137,0.778631316456394,1.10978375880745,0.335910320834944
16,0.00688058552430415,0.814278452299336,0.777808002091534,1.11037700252475,0.338422883649014
17,0.00688405597003818,0.814622596415397,0.780391271136211,1.1102396380861,0.332044839582528
18,0.00694164217238116,0.814557694870899,0.779513000731587,1.11024552433119,0.336876691148048
19,0.00667327064127846,0.814123180267289,0.77678327569666,1.1095170649755,0.334557402396598
20,0.00680534359130438,0.814276138636817,0.779620040546514,1.10956991791541,0.339002705836877
21,0.00683000671713841,0.814280796768364,0.780743870005027,1.10959715840741,0.340355624275222
22,0.00694342316100452,0.814218346245676,0.778391940594598,1.10981886473458,0.337649787398531
23,0.00684996841170622,0.814485422046217,0.780878769087057,1.11056003262793,0.333011209895632
24,0.00677706939877372,0.814486324682939,0.774847821774017,1.11012789965363,0.335717046772323
25,0.00679274685375368,0.81444484689562,0.781484356270482,1.11022467471502,0.33494395052184
26,0.00692532420941723,0.81464246807018,0.779511125622392,1.10974000387213,0.333591032083494
27,0.00678537860146123,0.814642594837394,0.780878429302697,1.11027410846647,0.335523772709702
28,0.00724797152034773,0.814337630920713,0.780391443096232,1.11009387817124,0.333591032083494
29,0.00691018816377937,0.814382919418491,0.778943758494136,1.10990174019298,0.334750676459219
30,0.00623742589978582,0.814237102187635,0.782244075421996,1.1092375757571,0.332044839582528
