"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,1.09693395449611,0.5,0.5,0.461111111111111,"q90_prob"
"test","Categorical EM-MMIL",12,1.09702484389278,0.416666666666667,0.433333333333333,0.398484848484848,"median_prob"
"test","Categorical EM-MMIL",12,1.09761911119137,0.25,0.3,0.261111111111111,"mean_prob"
"test","Categorical EM-MMIL",12,1.09800440446158,0.416666666666667,0.533333333333333,0.41005291005291,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.09304562776991,0.5,0.6,0.505291005291005,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.0972669327873,0.25,0.3,0.261111111111111,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.09753928382261,0.25,0.3,0.274074074074074,"median_prob"
"test","Categorical MCEM-MMIL",12,1.09925478004104,0.333333333333333,0.366666666666667,0.327561327561328,"q90_prob"
"test","Naive inherited-label classifier",12,1.0891869799692,0.333333333333333,0.366666666666667,0.333333333333333,"q90_prob"
"test","Naive inherited-label classifier",12,1.09414270680601,0.25,0.3,0.252645502645503,"mean_prob"
"test","Naive inherited-label classifier",12,1.09728257344649,0.416666666666667,0.433333333333333,0.414814814814815,"median_prob"
"test","Naive inherited-label classifier",12,1.09828569409227,0.5,0.6,0.505291005291005,"q99_prob"
"train","Categorical EM-MMIL",32,1.09255879899731,0.40625,0.45,0.408771929824561,"q99_prob"
"train","Categorical EM-MMIL",32,1.09502539355655,0.40625,0.361111111111111,0.378721859114016,"mean_prob"
"train","Categorical EM-MMIL",32,1.09605003673502,0.375,0.377777777777778,0.364372469635628,"q90_prob"
"train","Categorical EM-MMIL",32,1.09857392899461,0.5,0.427777777777778,0.436507936507937,"median_prob"
"train","Categorical MCEM-MMIL",32,1.09328808227345,0.40625,0.45,0.405263157894737,"q90_prob"
"train","Categorical MCEM-MMIL",32,1.09523470446154,0.40625,0.4,0.387264457439896,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.09570084288244,0.34375,0.4,0.345263157894737,"q99_prob"
"train","Categorical MCEM-MMIL",32,1.09867240233106,0.375,0.338888888888889,0.350730837789661,"median_prob"
"train","Naive inherited-label classifier",32,1.08041275886403,0.40625,0.444444444444444,0.398859180035651,"q99_prob"
"train","Naive inherited-label classifier",32,1.09179855852311,0.3125,0.283333333333333,0.290448343079922,"mean_prob"
"train","Naive inherited-label classifier",32,1.09553659593426,0.40625,0.361111111111111,0.390013495276653,"median_prob"
"train","Naive inherited-label classifier",32,1.09680782959171,0.28125,0.216666666666667,0.350649350649351,"q90_prob"
