"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","I","Endothelial cells","I",6,0.351892559577639,0.372578046773828
"test","Categorical EM-MMIL","I","MAST cells","I",21,0.344925778537536,0.409639358194755
"test","Categorical EM-MMIL","I","Myeloid cells","I",212,0.339007291697127,0.396037708919232
"test","Categorical EM-MMIL","I","NK cells","I",55,0.337422903128329,0.369130861743867
"test","Categorical EM-MMIL","I","B lymphocytes","I",43,0.330937893207436,0.376568753378916
"test","Categorical EM-MMIL","I","T lymphocytes","I",273,0.330027700956102,0.394256632866766
"test","Categorical EM-MMIL","I","Undetermined","I",1,0.32432241288607,0.32432241288607
"test","Categorical EM-MMIL","I","Epithelial cells","I",55,0.317320988700719,0.377264632455748
"test","Categorical EM-MMIL","I","Fibroblasts","I",20,0.315347590854417,0.427445941644004
"test","Categorical EM-MMIL","I","Fibroblasts","II_III",20,0.356191204167108,0.439036227629128
"test","Categorical EM-MMIL","I","Epithelial cells","II_III",55,0.342706273612121,0.427401936427654
"test","Categorical EM-MMIL","I","B lymphocytes","II_III",43,0.34009045650346,0.386287624779435
"test","Categorical EM-MMIL","I","T lymphocytes","II_III",273,0.332841076412394,0.39324243639368
"test","Categorical EM-MMIL","I","Myeloid cells","II_III",212,0.330983845576502,0.38619289265538
"test","Categorical EM-MMIL","I","NK cells","II_III",55,0.328176862433534,0.366495831889969
"test","Categorical EM-MMIL","I","MAST cells","II_III",21,0.324548025850016,0.408260490685051
"test","Categorical EM-MMIL","I","Endothelial cells","II_III",6,0.308110390527303,0.347205576127102
"test","Categorical EM-MMIL","I","Undetermined","II_III",1,0.307160426469112,0.307160426469112
"test","Categorical EM-MMIL","I","Undetermined","IV",1,0.368517160644817,0.368517160644817
"test","Categorical EM-MMIL","I","Endothelial cells","IV",6,0.339997049895058,0.381336445471744
"test","Categorical EM-MMIL","I","Epithelial cells","IV",55,0.339972737687161,0.395961034525951
"test","Categorical EM-MMIL","I","T lymphocytes","IV",273,0.337131222631504,0.394705005550871
"test","Categorical EM-MMIL","I","NK cells","IV",55,0.334400234438137,0.392797116091142
"test","Categorical EM-MMIL","I","MAST cells","IV",21,0.330526195612448,0.358713319961723
"test","Categorical EM-MMIL","I","Myeloid cells","IV",212,0.330008862726371,0.378380140337138
"test","Categorical EM-MMIL","I","B lymphocytes","IV",43,0.328971650289104,0.38111415635378
"test","Categorical EM-MMIL","I","Fibroblasts","IV",20,0.328461204978475,0.381516964055828
"test","Categorical EM-MMIL","II_III","Epithelial cells","I",41,0.349886578947973,0.447145304251584
"test","Categorical EM-MMIL","II_III","Fibroblasts","I",3,0.340254708671349,0.414361769502992
"test","Categorical EM-MMIL","II_III","Undetermined","I",2,0.338712515502855,0.341685443764954
"test","Categorical EM-MMIL","II_III","T lymphocytes","I",108,0.334198762356734,0.387476646374573
"test","Categorical EM-MMIL","II_III","NK cells","I",20,0.333700341114516,0.401535654935638
"test","Categorical EM-MMIL","II_III","Myeloid cells","I",54,0.331779542820107,0.414140797130445
"test","Categorical EM-MMIL","II_III","B lymphocytes","I",35,0.322243079266465,0.376127678733897
"test","Categorical EM-MMIL","II_III","Endothelial cells","I",1,0.300537015954166,0.300537015954166
"test","Categorical EM-MMIL","II_III","MAST cells","I",6,0.285415639852395,0.310311727016059
"test","Categorical EM-MMIL","II_III","Endothelial cells","II_III",1,0.355734136164326,0.355734136164326
"test","Categorical EM-MMIL","II_III","Undetermined","II_III",2,0.347721313364655,0.359874043047505
"test","Categorical EM-MMIL","II_III","Myeloid cells","II_III",54,0.341826270288326,0.43555331215567
"test","Categorical EM-MMIL","II_III","T lymphocytes","II_III",108,0.339205216985109,0.396917673401248
"test","Categorical EM-MMIL","II_III","B lymphocytes","II_III",35,0.336173897594068,0.382568887922233
"test","Categorical EM-MMIL","II_III","Fibroblasts","II_III",3,0.328949761428807,0.357895090370167
"test","Categorical EM-MMIL","II_III","NK cells","II_III",20,0.321885334486048,0.381358654249195
"test","Categorical EM-MMIL","II_III","Epithelial cells","II_III",41,0.321045722028135,0.388707710857111
"test","Categorical EM-MMIL","II_III","MAST cells","II_III",6,0.308829220499914,0.355589425700086
"test","Categorical EM-MMIL","II_III","MAST cells","IV",6,0.40575513964769,0.442564468378542
"test","Categorical EM-MMIL","II_III","NK cells","IV",20,0.344414324399436,0.387523159667277
"test","Categorical EM-MMIL","II_III","Endothelial cells","IV",1,0.343728847881508,0.343728847881508
"test","Categorical EM-MMIL","II_III","B lymphocytes","IV",35,0.341583023139467,0.394402811820802
"test","Categorical EM-MMIL","II_III","Fibroblasts","IV",3,0.330795529899844,0.388678640995325
"test","Categorical EM-MMIL","II_III","Epithelial cells","IV",41,0.329067699023892,0.409756383939282
"test","Categorical EM-MMIL","II_III","T lymphocytes","IV",108,0.326596020658156,0.380702138071303
"test","Categorical EM-MMIL","II_III","Myeloid cells","IV",54,0.326394186891567,0.388247186188384
"test","Categorical EM-MMIL","II_III","Undetermined","IV",2,0.31356617113249,0.322745972553241
"test","Categorical EM-MMIL","IV","Fibroblasts","I",5,0.34240011911363,0.359947795009938
"test","Categorical EM-MMIL","IV","NK cells","I",42,0.340320269084951,0.416420012148492
"test","Categorical EM-MMIL","IV","Myeloid cells","I",146,0.336493907049488,0.404693377757245
"test","Categorical EM-MMIL","IV","Epithelial cells","I",379,0.335256834288015,0.403944360467389
"test","Categorical EM-MMIL","IV","B lymphocytes","I",77,0.330043531546373,0.398095860410704
"test","Categorical EM-MMIL","IV","T lymphocytes","I",211,0.329021679287739,0.395863895601926
"test","Categorical EM-MMIL","IV","Undetermined","I",8,0.321412302790567,0.39810407127894
"test","Categorical EM-MMIL","IV","Oligodendrocytes","I",2,0.300428144924241,0.342486886258307
"test","Categorical EM-MMIL","IV","Oligodendrocytes","II_III",2,0.362636352356347,0.366392688046097
"test","Categorical EM-MMIL","IV","Undetermined","II_III",8,0.341270785496903,0.398164975943429
"test","Categorical EM-MMIL","IV","B lymphocytes","II_III",77,0.33913590190822,0.420976238597164
"test","Categorical EM-MMIL","IV","Myeloid cells","II_III",146,0.338813601225294,0.405547054767827
"test","Categorical EM-MMIL","IV","T lymphocytes","II_III",211,0.333618229262478,0.400675142895892
"test","Categorical EM-MMIL","IV","Epithelial cells","II_III",379,0.328519063291748,0.398887945767643
"test","Categorical EM-MMIL","IV","NK cells","II_III",42,0.325239768818409,0.39350295011152
"test","Categorical EM-MMIL","IV","Fibroblasts","II_III",5,0.290980129870733,0.338187148939624
"test","Categorical EM-MMIL","IV","Fibroblasts","IV",5,0.366619751015636,0.417871653492457
"test","Categorical EM-MMIL","IV","T lymphocytes","IV",211,0.337360091449783,0.407146632482636
"test","Categorical EM-MMIL","IV","Undetermined","IV",8,0.33731691171253,0.400995060011875
"test","Categorical EM-MMIL","IV","Oligodendrocytes","IV",2,0.336935502719412,0.382750579743228
"test","Categorical EM-MMIL","IV","Epithelial cells","IV",379,0.336224102420236,0.407097495555627
