"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0824393281954813,0.627497062773144,0.808229300563693,0.715500579822188
2,0.043884273165668,0.502241695082473,0.703738384628718,0.720718979512949
3,0.0235858947337287,0.432906043947521,0.684296141902156,0.724391186702744
4,0.0131236612624153,0.394842742068775,0.691624047970017,0.726323927328952
5,0.00768424381368805,0.373100110111048,0.704283035725105,0.727097023579436
6,0.0048247439874632,0.359901206397624,0.716387471735803,0.727870119829919
7,0.00321333922306735,0.351407825886652,0.726753382697929,0.727870119829919
8,0.00222159728734127,0.345719024883328,0.735258600438937,0.728449942017781
9,0.00156751161325769,0.341830715698866,0.741954324994112,0.72806339389254
10,0.00112153538210641,0.339141785050478,0.747012366700131,0.728449942017781
11,0.000815061332727208,0.337255046053241,0.750749277829092,0.72825666795516
12,0.000602480368888559,0.335907317275009,0.753504924419243,0.72806339389254
13,0.000452410014576704,0.334927050934358,0.755551541767276,0.728449942017781
14,0.000345036814729299,0.334201809062307,0.757085317964566,0.728643216080402
15,0.000266722842415519,0.333656459903786,0.758245971508589,0.728643216080402
16,0.000208762786789306,0.333239842961307,0.759133951173865,0.728643216080402
17,0.000165504088012296,0.332916615248769,0.759821683977168,0.728643216080402
18,0.000132734734523567,0.332662068687154,0.760361300843049,0.728643216080402
19,0.000107656639204206,0.332458729565207,0.760790323063756,0.728643216080402
20,8.82483651676127e-05,0.332294091857367,0.761135862130143,0.728643216080402
