"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","Oligodendrocytes",15,0.000306117009834325,0,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,1.91108452006416e-05,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.334128873063119,0.361904761904762,0.171428571428571
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.03147161808743,0.0224438902743142,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0113808108701277,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.00762295263406251,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.00689031911544066,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00404545098086519,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.000338402285862316,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.00026623049391915,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.000124968430350449,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.735653601717414,0.771195097037794,0.60367722165475
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.169140450540795,0.128975265017668,0
"train","MCEM-MMIL","Advanced","Undetermined",13,0.0523681664701257,0.0769230769230769,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.0132823106576724,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0113201993422077,0.00289017341040462,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.00678406084253591,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.00618617846959094,0,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.000174254988312846,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,5.55424917686451e-05,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,2.29053838450014e-06,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.32379044378511,0.342857142857143,0.142857142857143
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0322076222924655,0.0199501246882793,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0113414495146216,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.0101635207841617,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.007248417894872,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00422382210008704,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.000172910860330009,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.000103767376016217,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,7.11947167391616e-05,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.914121029674072,1,0.738508682328907
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.699918393943996,0.878091872791519,0.0936395759717314
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.648473009365082,0.993865030674847,0
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.626046454360774,1,0
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.625417820381053,1,0
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.583778735600328,0.901639344262295,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.579478022988194,1,0
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.559207200295895,1,0
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.553845531627325,0.789526686807654,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.518507501317041,0.540462427745665,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.841784772307611,0.990476190476191,0.361904761904762
"train","Naive inherited-label classifier","Early","NK cells",94,0.630419612816121,1,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.622991086944051,0.977777777777778,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.56529206290153,0.888888888888889,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.535385131858966,0.757575757575758,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.523604794572736,0.627198124267292,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.490105220537583,0.367283950617284,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.475340485866551,0.111111111111111,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.362020502301743,0.366583541147132,0.0174563591022444
