"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.2615164671417,2.32064546083439,0.899739019894193,0.49099401661006
"test","MCEM-MMIL",11,1.28607013362422,2.27261215030185,0.900550973664667,0.533016522209949
"test","Naive inherited-label classifier",11,0.574484598838776,0.586171696939177,0.715398451381129,0.825926107930716
"train","Deterministic EM-MMIL",33,1.15467639354258,2.20144539294648,0.766536895585492,0.50378174027231
"train","MCEM-MMIL",33,1.16054624103993,2.15529731034435,0.775906036294494,0.50993462434615
"train","Naive inherited-label classifier",33,0.526301230589084,0.541215856265762,0.60856061717618,0.824587656251273
