"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0442223467915032,0.3,0.302538177988415,1.06825914004031
2,0.0421001079442323,0.3,0.301053185887309,1.08678250636542
3,0.0368092557975573,0.3,0.302032648762507,1.15509892425631
4,0.0297576600268555,0.3,0.300674038967878,1.26579467951031
5,0.0214997109368402,0.3,0.300768825697736,1.38904701678164
6,0.0183263021494676,0.299961954603672,0.299568193786203,1.52730551613087
7,0.013880957005492,0.29972586847508,0.302074776197999,1.6643280323382
8,0.0106446634834101,0.299021420526885,0.302727751448131,1.81490257005545
9,0.00947963849980935,0.29692561011511,0.298736176935229,1.9550176232344
10,0.00652603570733124,0.294390476100014,0.296124275934702,2.08907775390662
11,0.00507282297363767,0.292116368788087,0.29407056345445,2.17724327532953
12,0.00344484513566546,0.290877661698048,0.293196419167983,2.27447799397469
13,0.00282754493745867,0.289115784896673,0.290879410215903,2.32978070562577
14,0.00303041592971111,0.288074413377161,0.290078988941548,2.38629378681462
15,0.00279041900973322,0.286449317372422,0.287688256977357,2.44199115013584
16,0.00223011875002847,0.285103971203454,0.286276987888362,2.5065250107422
17,0.00189507196554242,0.283924326122468,0.284244339125856,2.55441242722432
18,0.00172410077116026,0.283715707478076,0.284212743549236,2.5904309336981
19,0.00145744726932906,0.28310468451728,0.28364402317009,2.63469725482524
20,0.00130728527910844,0.282948109047505,0.283538704581359,2.68303831745703
21,0.00109917295542712,0.28205488393203,0.282422327540811,2.69313476393972
22,0.00101471784942032,0.281169411267703,0.281305950500263,2.70627980108421
23,0.00089666903105244,0.281062262437589,0.281558715113218,2.71554870295419
24,0.00097207683242651,0.28080794047355,0.281211163770406,2.71385081135675
25,0.000746400054083671,0.280244357446903,0.280410742496051,2.7379824433824
26,0.00141520406607354,0.280056000356578,0.280115850447604,2.75101070691698
27,0.000961092708084861,0.27965305465402,0.279641916798315,2.74365460013047
28,0.000651423784390648,0.279397707420822,0.279410215903107,2.74608630932141
29,0.000769871190714661,0.279390738660361,0.279641916798315,2.7464399014308
30,0.000846689467411895,0.279165995617993,0.279315429173249,2.7642738575804
