"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0713937705957291,0.677502808302288,0.887335543401075,0.598956320061848
2,0.0392392612823296,0.582536868491926,0.815994978420798,0.608040201005025
3,0.0235682746245358,0.522214293215838,0.806544895442681,0.619443370699652
4,0.0162485263744305,0.479942997908635,0.821319317488199,0.632006184770004
5,0.0121869826285777,0.448442903225748,0.846622583422862,0.637804406648628
6,0.00930210345861553,0.424721337434682,0.875535495238057,0.646695013529184
7,0.00705433517441996,0.406882341530725,0.903480526548671,0.658291457286432
8,0.0053296627472108,0.39336043815517,0.928061320638795,0.663509856977194
9,0.00408026032548116,0.382873291057906,0.948803824771545,0.668534982605334
10,0.00320293304134142,0.374451081445631,0.966239119889866,0.670467723231542
11,0.0026158077657745,0.367370594095534,0.981427288567448,0.672787011982992
12,0.0022406532340276,0.361149197599362,0.995553960787588,0.675492848859683
13,0.00200388291831633,0.355475063979812,1.00970106178483,0.67723231542327
14,0.00175288248519042,0.350220427974619,1.02427772117066,0.677039041360649
15,0.0014869181144505,0.345477360121166,1.03835147527025,0.677425589485891
16,0.00125477290896088,0.341246523817258,1.05159507646237,0.677039041360649
17,0.00105720945718171,0.33745835093273,1.06412170969697,0.67723231542327
18,0.000891258667190092,0.334086971582822,1.07599038855617,0.677039041360649
19,0.000764749543131136,0.331117121241467,1.08701593627174,0.67723231542327
20,0.000643867239130399,0.328508656249388,1.09727674465379,0.677039041360649
21,0.000544859337313091,0.326240646204408,1.10681329989053,0.677039041360649
22,0.000461255507881904,0.324240554663571,1.11582111464585,0.676845767298029
23,0.000395427160156331,0.322467250946802,1.12438187715542,0.676652493235408
24,0.000341283317035172,0.320892348376594,1.13249863406496,0.676652493235408
25,0.000296023170059192,0.319493760062472,1.14015848404073,0.676459219172787
26,0.00025665828064223,0.318270050834016,1.14727349094045,0.676459219172787
27,0.000223327401821936,0.317170081242659,1.15398977683819,0.676459219172787
28,0.000194954234593588,0.316217144275945,1.16012946784282,0.676459219172787
29,0.000179579697190967,0.315372566698248,1.16581434484341,0.676845767298029
30,0.000151484677994186,0.31462447640045,1.17105897387819,0.676845767298029
