"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0390733653938886,0.3,0.302538177988415,0.973241582147059
2,0.0262807320237352,0.3,0.300494997367035,0.978129769791604
3,0.0220662545045627,0.3,0.29853607161664,1.00053574928813
4,0.020004613311152,0.3,0.297998946814113,1.03022564624178
5,0.0179846744445115,0.3,0.300200105318589,1.05656409229762
6,0.0154083398266559,0.3,0.298030542390732,1.09129801433685
7,0.0150321955472083,0.3,0.300568720379147,1.12206707894966
8,0.0143482021074421,0.3,0.299620853080569,1.16194292398809
9,0.0145416852325207,0.3,0.300494997367035,1.19815013008554
10,0.013617445893889,0.3,0.300789889415482,1.24027113850583
11,0.0116309766279793,0.3,0.300821484992101,1.2743224141931
12,0.0116021199855264,0.299999889604561,0.299062664560295,1.3146504067484
13,0.0104234002307827,0.297799125108217,0.300810953133228,1.33946333634698
14,0.00887464573296885,0.29526221415199,0.297977883096367,1.37458517990618
15,0.00838642627640414,0.292737567373586,0.295745129015271,1.41083379061674
16,0.00664958908031344,0.28968836011106,0.291437598736177,1.447530702657
17,0.00685443907538342,0.2888837242978,0.290279094260137,1.47177466187481
18,0.00640522321091504,0.288281164443354,0.289394418114797,1.48773375264988
19,0.00597269826572827,0.288065615660331,0.288899420747762,1.50405473010567
20,0.00597938389280651,0.287704161913249,0.288330700368615,1.53500413925365
21,0.00596545955104024,0.28788163233153,0.288646656134808,1.54530322597172
22,0.00576722559495202,0.287564297811994,0.287498683517641,1.57559224417657
23,0.00481768839080742,0.287232027099173,0.285824117956819,1.58333290921729
24,0.00502667373863444,0.287282652959082,0.28739336492891,1.59649406866065
25,0.00510895484152759,0.288262669932347,0.288351764086361,1.61725214596162
26,0.00484947381402416,0.288836499024812,0.289110057925224,1.63750991310319
27,0.00501756938830937,0.289272277753546,0.289794628751975,1.64652920006903
28,0.00491206803414083,0.288830460925476,0.288225381779884,1.66855978734636
29,0.00420136918847857,0.289077705634327,0.289362822538178,1.66723481126494
30,0.004236122375176,0.288095429365197,0.288509741969458,1.66993387887071
