"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,0.941474793541047,1.41936710948995,0.668498017235057,0.582664392638736
"test","MCEM-MMIL",11,0.928158911773726,1.46245573601721,0.648584884738389,0.56426961505846
"test","Naive inherited-label classifier",11,0.442226002546826,0.40938077049771,0.611387999114526,0.915720376517948
"train","Deterministic EM-MMIL",33,1.01393948453257,1.58064775101001,0.560255401729796,0.352518568507169
"train","MCEM-MMIL",33,1.02205730145752,1.61400423808374,0.553784817704473,0.350985874994375
"train","Naive inherited-label classifier",33,0.365036695268374,0.331488034948604,0.459677797226345,0.758376468754532
