"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0718972255138151,0.676434382510091,0.786391897736456,0.886261539713908,0.600309238500193
2,0.0395722951853125,0.579923810207437,0.64098113686898,0.814985474732452,0.609586393505992
3,0.0243081214925905,0.517106339737988,0.544033200279185,0.807125398219394,0.623115577889447
4,0.0172965229977772,0.472042581920305,0.485411687961969,0.82672822831152,0.636451488210282
5,0.01361070862379,0.436564658017534,0.440680961604691,0.862302139686896,0.648241206030151
6,0.0105919718457708,0.40905616605754,0.403943672208931,0.904778565597386,0.657904909161191
7,0.00751565530229953,0.390458700516898,0.382985771902399,0.942690156856483,0.669501352918438
8,0.00663128152850141,0.373747819614385,0.362221617649344,0.983206734719969,0.674333204483958
9,0.00426012558247854,0.363439443842317,0.349644775572893,1.01129615987341,0.675879396984925
10,0.00421333897719577,0.354025837721087,0.33783567789597,1.04109841719287,0.678971781986857
11,0.00322866090309846,0.346321489563225,0.329727160543001,1.0642084635444,0.681097796675686
12,0.00240567872319073,0.340575796125199,0.323680860593383,1.08147129944461,0.683030537301894
13,0.00235924925189063,0.335631166590202,0.315748488426646,1.09617455218488,0.683223811364515
14,0.00171341612451807,0.331752375426487,0.312921322271581,1.10712060515675,0.682837263239273
15,0.00166621157853417,0.327641522866227,0.310168350704453,1.11822462330996,0.682837263239273
16,0.00129620509541576,0.324633487628452,0.303648990889704,1.12516217308508,0.683223811364515
17,0.00158963826044129,0.321300362302257,0.302385656035164,1.13364367036551,0.682450715114032
18,0.00180700860416537,0.318292847964825,0.297497681170982,1.1421959231744,0.683417085427136
19,0.00146906316396115,0.315740341107181,0.295091252654992,1.14976122186238,0.683610359489756
20,0.00117116097051866,0.314384582327685,0.295344829548924,1.15430647641958,0.684190181677619
21,0.00119903260447413,0.312250928188813,0.292401758070937,1.16205917773323,0.683417085427136
22,0.000791522085909542,0.312077164534046,0.29292219518234,1.16267948173694,0.683610359489756
23,0.000844566224328379,0.310213182916801,0.290647550097876,1.16930962102401,0.682837263239273
24,0.000984591245688553,0.310141547870865,0.289128269179314,1.16947571995322,0.683803633552377
25,0.0012521695769894,0.308027811088839,0.288742032154762,1.17629116154428,0.683996907614998
26,0.00083338192486303,0.307410586549285,0.287069210450518,1.17896501941165,0.683996907614998
27,0.00140148521155494,0.305515743173281,0.285776713564086,1.18527421602315,0.683223811364515
28,0.00105172028906051,0.306321454930798,0.286508439066873,1.18222404567488,0.682837263239273
29,0.000773268836103765,0.306075039111621,0.284406265223819,1.1826528406825,0.682643989176652
30,0.000873941099337255,0.304921290042744,0.285485870429125,1.18840778529342,0.682837263239273
