"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","I",1,0.279721394715844,0.279721394715844
"test","Categorical MCEM-MMIL","II_III","MAST cells","I",6,0.266077804777177,0.335751466486196
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.369618834658989,0.386897880611408
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.34915002640299,0.367300647729531
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.340010216147597,0.419708910732486
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.337954412300441,0.40289388023389
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.330325488978306,0.395122821487397
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,0.325106496184825,0.40679883384374
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.324131586349113,0.396399798621892
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.306568598641705,0.391326313616737
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.218637068811503,0.218637068811503
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.501641536472653,0.501641536472653
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.427353596581118,0.504555030439747
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.341944231528958,0.425284031369656
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.339805002894447,0.405433873103479
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.335454068392192,0.426758944161269
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.333250731924882,0.397860368098268
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.32702426179529,0.45925904865453
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.31347865566937,0.322236694998811
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.28798774150851,0.290099377955624
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.36598742924548,0.443626517980369
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.346276181663794,0.418805515732617
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.340238889998631,0.425157259237688
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.337676716672569,0.397344460618052
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.332091923096818,0.413758496747417
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.326724989531348,0.329536490514302
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.325528384186069,0.393764000226421
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.308520452839141,0.374890039508327
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.338635708866563,0.41518379553574
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,0.337944094887899,0.420629373912313
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.331514801775689,0.398123380899204
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.330254791805892,0.397912206553082
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.329671024221902,0.400821580081895
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.324040114672243,0.404930174674163
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.312701505668435,0.325944608150606
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.290474495232607,0.334125033085431
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.360573504800217,0.376628108265342
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.353535452272959,0.423534575420301
