"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0986215202085269,0.565026111636309,0.786391897736456,0.709960642933529,0.780633938925396
2,0.048693501619869,0.404508676018797,0.52708684292983,0.566803066584815,0.785272516428295
3,0.0247515748195926,0.319015365430089,0.370738236552564,0.536784314744147,0.789524545805953
4,0.0147668602052445,0.2697682763009,0.295882467188396,0.548930574048421,0.795709315809818
5,0.00965709151202884,0.23850456189467,0.245562985289094,0.576182810059893,0.80092771550058
6,0.00743065772713144,0.215213942944848,0.215823896384574,0.619308264842763,0.805373018940858
7,0.00515186856518116,0.201192728992088,0.19810222740347,0.666080080091976,0.807692307692308
8,0.00340167519941718,0.19290772598585,0.185367174846508,0.706216789977711,0.808658678005412
9,0.0032275645445322,0.187561383707607,0.178898171289979,0.733300990340578,0.808851952068033
10,0.00281043391616673,0.182276326418695,0.172722380860982,0.752316138373794,0.810398144568999
11,0.00261328642285584,0.178436602850834,0.166967335794661,0.76947701130404,0.811751063007344
12,0.00221341736265675,0.175967520768085,0.164333493942405,0.781375090408924,0.812330885195207
13,0.00189173559147227,0.173458114618436,0.162038356889816,0.794181064770492,0.812717433320448
14,0.00206411165674342,0.172149337521034,0.15967984548009,0.804109903883634,0.81310398144569
15,0.00195269962293583,0.170665458258175,0.159683225638852,0.817325088027634,0.813683803633552
16,0.00220811443610974,0.168163422935639,0.155325439204032,0.840234027753521,0.814843448009277
17,0.00183942867432437,0.167454073026631,0.154501365831074,0.852561223599381,0.814263625821415
18,0.00175886954182577,0.167087115194605,0.154687102341245,0.857750884558506,0.814456899884036
19,0.00206840013943697,0.167735437024088,0.153747176175197,0.854589811562805,0.814843448009277
20,0.00175874920336737,0.16767609536292,0.15502987207047,0.858413325160001,0.813490529570932
21,0.00193884269359187,0.16667662074287,0.153522982563755,0.863204340492623,0.813877077696173
22,0.00189981606253265,0.166790322719327,0.154818985683583,0.863489282105429,0.814456899884036
23,0.00160887273533053,0.166025708645197,0.153361255574269,0.869584734692822,0.81561654425976
24,0.00167750459338247,0.166203280346434,0.153706417402355,0.870291886941404,0.815036722071898
25,0.00159801039166709,0.165908619208316,0.153505116501439,0.871475649460658,0.815809818322381
26,0.00178563880704813,0.165156141022871,0.152206136050624,0.875618074333011,0.814843448009277
27,0.00151490962104338,0.165238958833716,0.152570277143324,0.875003337477366,0.814843448009277
28,0.0015336915715942,0.165620835135911,0.15439086937436,0.872039160148953,0.814650173946656
29,0.00156775833537624,0.166109484971811,0.15254920657159,0.872806786067239,0.815809818322381
30,0.00177655691906786,0.165667178858977,0.153536270760491,0.875393450941749,0.814456899884036
