"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.514729486952231,0.576368876080692,0.00576368876080692
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.148306152031142,0,0
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.0857632211289107,0.00763358778625954,0
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,0.0733666848724933,0,0
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0538885557720756,0,0
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.0429991310227466,0,0
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.0428596627476683,0,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.0386964315438633,0,0
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.0299630367697344,0,0
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.286374024896191,0.123595505617978,0.0112359550561798
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.0547959398457603,0,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.0423697379020528,0,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.0401145953460166,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.0373837880929706,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.0311772286182877,0,0
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,0.0310781278552407,0,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.0284599135001026,0,0
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.0246880731269883,0,0
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.515613916284288,0.579250720461095,0.00576368876080692
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.149803466697643,0.166666666666667,0
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.0829616871490223,0.00763358778625954,0
"test","MCEM-MMIL","Advanced","Fibroblasts",3,0.0737870651443552,0,0
