"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0419651705274712,0.3,0.302538177988415,1.07029609950501
2,0.0381889233450859,0.3,0.301284886782517,1.07563858991187
3,0.0322138848955329,0.3,0.300558188520274,1.10944025130773
4,0.0261103919211542,0.3,0.299884149552396,1.15927038090562
5,0.0192805492632619,0.299995430958976,0.300252764612954,1.21065981040341
6,0.0162306895225733,0.299888903995371,0.301232227488152,1.26369173664607
7,0.012460961919079,0.299406124894637,0.301979989468141,1.30791968651109
8,0.0101073756677475,0.298446950353198,0.301179568193786,1.35433161710152
9,0.00739841429781161,0.297010964765857,0.298367561874671,1.39626199250012
10,0.0050024869760573,0.295546566083042,0.295755660874144,1.42563702208113
11,0.003343078751069,0.294674695717061,0.295882043180621,1.43724692713066
12,0.00279024692847717,0.294052226044622,0.295418641390205,1.44882165167486
13,0.0019548991821125,0.293218061861893,0.294144286466561,1.45595604070472
14,0.00183865629055994,0.292930959803339,0.294323328067404,1.45597050583834
15,0.00186570828894671,0.291569600034455,0.29117430226435,1.4690129558421
16,0.00171253442226884,0.291494707490469,0.292353870458136,1.46641814621718
17,0.00106191184809983,0.291524278667005,0.293238546603476,1.46614486730126
18,0.00138251709805594,0.290489056423249,0.289910479199579,1.48007710072572
19,0.000677112838785667,0.290404874748577,0.290321221695629,1.47846386232424
20,0.00169408726173487,0.289655856580922,0.288783570300158,1.48427352476095
21,0.00109635162663571,0.289821368136516,0.290142180094787,1.47900842460722
22,0.00105362969072715,0.289305459497282,0.288899420747762,1.48681222859731
23,0.000843031132145,0.289527335863441,0.289889415481833,1.48363888525079
24,0.00051206120398132,0.289074937308665,0.288709847288046,1.49067443658683
25,0.00057327016265531,0.288970665730352,0.288762506582412,1.49075885916444
26,0.000880294172917434,0.28911465043319,0.28899420747762,1.49237812480703
27,0.00087917448653434,0.289333205098297,0.289763033175355,1.48639379419981
28,0.000402223954964914,0.289243844698015,0.289626119010005,1.48651940895258
29,0.00111017169380869,0.289309102829443,0.289383886255924,1.48073957997904
30,0.00112226318130819,0.288911816717987,0.288730911005793,1.4881725640622
