"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0423130885441919,0.3,1.07480086743787
2,0.0371023545285446,0.3,1.07753117057807
3,0.0314783276753239,0.3,1.10789529569267
4,0.0259027696759862,0.3,1.15495403180852
5,0.0211257006816861,0.299992926054295,1.21029005387956
6,0.0169754322993657,0.299836556706925,1.2668602099596
7,0.0129984489867049,0.299126069981588,1.31933230985384
8,0.0094905912533615,0.298040013971758,1.3639073479173
9,0.00672759314505786,0.296791730960502,1.39837678945171
10,0.00474145182206579,0.295577177458693,1.42307726251896
11,0.00337901682696501,0.294481611454885,1.43989704215216
12,0.00250086082846514,0.29356894649192,1.45112650150275
13,0.00194986327160792,0.292825835751097,1.45868885237854
14,0.00157814689353162,0.292217333884537,1.46398899366668
15,0.00131868483590463,0.291720097170042,1.4679274949589
16,0.00112418052829983,0.291310389216553,1.47103414552603
17,0.000962034302003242,0.290963596253812,1.47361514668331
18,0.000822843365165639,0.290666744486134,1.47584239241116
19,0.000701959713646087,0.290411023368778,1.47780316966951
20,0.000598803021535599,0.290192635034172,1.47954396082831
21,0.000509980078160976,0.290006335659227,1.48109022651537
22,0.000433432395473371,0.289847327587926,1.48246137158236
23,0.000367910642127551,0.289712072955908,1.48367250805939
24,0.000311750932630163,0.289597122775571,1.4847366041317
25,0.000263831943695025,0.28949966771899,1.48566697723465
26,0.000222972187829852,0.289417175094093,1.48647560207263
27,0.00018819162536236,0.289347400066003,1.48717508568728
28,0.000158610672263896,0.289288366699362,1.48777755065165
29,0.000133485377227416,0.289238380026349,1.48829446545077
30,0.000112285976654683,0.289196176748603,1.48873646193642
