"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.054063640679168,0.3,0.302538177988415,1.01182969874693
2,0.0372627402200112,0.299994841244977,0.300789889415482,1.02394047940744
3,0.0259316604263154,0.299879330174131,0.29928383359663,1.08470089953533
4,0.0193473408548281,0.299771816697087,0.296808846761453,1.16043212687992
5,0.0137290643756207,0.299779922833005,0.300042127435492,1.21838632959573
6,0.0122409172825926,0.299725812829593,0.29839915745129,1.2777585351645
7,0.00950370111067161,0.299749992939716,0.299842022116904,1.3291815285509
8,0.00921220767964798,0.299788693633978,0.301664033701948,1.38190560894749
9,0.0072311346715809,0.299735170356307,0.300695102685624,1.43785237414362
10,0.00763572743475162,0.299571438403783,0.297746182201159,1.48386063835091
11,0.00592416373592199,0.299621790545788,0.299294365455503,1.50983844918418
12,0.00586537210776402,0.299564241988069,0.298725645076356,1.54300201257528
13,0.0046750295312321,0.299607958176956,0.299799894681411,1.55679934454441
14,0.00503155531893346,0.299524925069611,0.299189046866772,1.57230897405258
15,0.00509834388634194,0.29945154419877,0.298883622959452,1.5837433688615
16,0.0051067861999166,0.299234926707417,0.297756714060032,1.61401733523349
17,0.00491468749731133,0.299270132356245,0.298946814112691,1.62858512494319
18,0.00417313503744036,0.299441039060321,0.300926803580832,1.63560335068924
19,0.00434760214874595,0.299347866239569,0.300358083201685,1.64706884584069
20,0.0044596034502444,0.298801238609705,0.297640863612428,1.67173146586754
21,0.00395745180301878,0.298786219105563,0.298293838862559,1.67871332240644
22,0.00320185610152491,0.298855506040749,0.29911532385466,1.68528509208448
23,0.00430031855443144,0.298847078864178,0.299473407056345,1.6833124782273
24,0.00391533798942067,0.298259943981542,0.297714586624539,1.70470734976135
25,0.00395422026901431,0.298436244363156,0.298862559241706,1.71742935591499
26,0.00289728359388287,0.298380528975716,0.299083728278041,1.72096726854707
27,0.00325888890780784,0.298083704809282,0.298199052132701,1.74087330535885
28,0.00309086894071952,0.297987162824564,0.298462348604529,1.73774447407265
29,0.00356150604043267,0.297729087380571,0.298072669826224,1.73884447886659
30,0.00256190269515537,0.297321258727886,0.297019483938915,1.74978878164104
