"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0452647108988463,0.3,0.302538177988415,1.08048332505788
2,0.0453944047039718,0.3,0.300431806213797,1.09240697307026
3,0.0418783288630185,0.299658853576968,0.29897840968931,1.14767902588526
4,0.0334997928060107,0.297113170698736,0.299483938915219,1.24133435969704
5,0.0218031824418029,0.292622079753621,0.297187993680885,1.36510431997435
6,0.0137807713127811,0.288379691186945,0.294776197998947,1.49848836997326
7,0.00845560221733501,0.284052313363566,0.289699842022117,1.61769154280144
8,0.00632846308731679,0.279642832061594,0.283464981569247,1.73916060769288
9,0.00447314649215847,0.276076562736223,0.278578199052133,1.8582885338429
10,0.00599552351214976,0.273662489150757,0.275513428120063,2.03289137993043
11,0.00456622930303769,0.271832343642769,0.273280674038968,2.10863830095773
12,0.00345036937497176,0.27150629172428,0.272901527119537,2.16775513167037
13,0.00266268866945355,0.27077840642002,0.272069510268562,2.21399948304566
14,0.00196465759730401,0.269746285317368,0.270573986308583,2.25612368433831
15,0.00153254313745504,0.269413999061364,0.269942074776198,2.28618992713764
16,0.00131945642542029,0.269319178281855,0.269794628751975,2.33600338530853
17,0.00112931851602473,0.268594580826729,0.268783570300158,2.38762123074533
18,0.00070299266579578,0.268016164135655,0.268035808320168,2.41417746637162
19,0.000861912221009481,0.267830971901611,0.267719852553976,2.45220658642886
20,0.000864410132183763,0.267465025660082,0.267235387045814,2.47367812995592
21,0.00139865785265464,0.267836666285949,0.267951553449184,2.48383466765866
22,0.000692027520919796,0.267868787224768,0.268162190626646,2.4925774066821
23,0.000590211628790215,0.267375361250444,0.26753027909426,2.48726440115256
24,0.000691968228536644,0.267394723312217,0.267245918904687,2.49585713343838
25,0.000593885976907286,0.267488669133332,0.267288046340179,2.50368042588143
26,0.000704281440378142,0.267895603735157,0.26797261716693,2.48970007851863
27,0.000853229343532,0.267179549280809,0.267003686150606,2.49206220558871
28,0.000667735219044046,0.267609176574923,0.26769878883623,2.4954610382775
29,0.000817111669729436,0.267815915930117,0.267898894154818,2.46584452885659
30,0.000768149340988129,0.267422331261681,0.267330173775671,2.48697131881529
