"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0686757706541636,0.680344753591148,0.891669902204515,0.594511016621569
2,0.0364188036097139,0.589797633370402,0.823228497441069,0.594897564746811
3,0.0203246394272187,0.536122578474741,0.814247055725598,0.595863935059915
4,0.0124741403541986,0.502219152320622,0.826032517660156,0.595863935059915
5,0.00827234354053668,0.479128995681876,0.844642249807851,0.595284112872053
6,0.00594637887690708,0.462343150456685,0.865123569735072,0.595670660997294
7,0.00468404292428732,0.449317064585097,0.886179747057116,0.596830305373019
8,0.00421217128573514,0.438450528491569,0.90839079088357,0.59702357943564
9,0.00433184943619083,0.428843918674118,0.933702514346191,0.604174719752609
10,0.00418445177452793,0.420337112787905,0.96198767044809,0.609006571318129
11,0.00369715222389749,0.412975044627432,0.990568588938987,0.610746037881716
12,0.00317824833361677,0.406605748882726,1.01803461511814,0.612292230382683
13,0.00276943014040632,0.401052725497114,1.04435040548702,0.612292230382683
14,0.00249195497376055,0.396214579401726,1.06995684032526,0.614224971008891
15,0.00228712515638059,0.392175524636079,1.09375801940994,0.614418245071511
16,0.00201345479175874,0.38893232457238,1.1135950011194,0.614611519134132
17,0.00171717040837977,0.386355244971547,1.12993311381298,0.614418245071511
18,0.00146281531417193,0.384319308632413,1.14334081275174,0.615771163509857
19,0.00127262785361185,0.382692066055648,1.15447807564375,0.616930807885582
20,0.00113479456939088,0.381365477865637,1.16371838437969,0.617317356010823
21,0.00104310558378015,0.380253602360437,1.17178307241152,0.61886354851179
22,0.000978874039090948,0.379306977422876,1.17892304535463,0.619636644762273
23,0.000936344177503288,0.378472907959804,1.18542912170405,0.619443370699652
24,0.000888560379045258,0.377729447163621,1.19131301892583,0.620796289137998
25,0.000837518892054738,0.377050745517579,1.19679769912944,0.62137611132586
26,0.000784578055090343,0.376417594185733,1.20194557737662,0.622535755701585
27,0.000736484032316725,0.375810897988047,1.20686613250022,0.623115577889447
28,0.000683675997455867,0.375239449623762,1.21152576668688,0.623308851952068
29,0.000636569254833494,0.374694557874597,1.21598497343421,0.624081948202551
30,0.000598398686210975,0.374167659980029,1.22032307072601,0.624855044453034
