"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0948350533276829,0.574579072128384,0.722815660995777,0.773096250483185
2,0.0453609466150808,0.424487452481335,0.583236445172475,0.778314650173947
3,0.0214695279533249,0.351247483539399,0.552065863386535,0.781407035175879
4,0.0106021088446977,0.316439748169117,0.554291789822207,0.78391959798995
5,0.00564530639712646,0.299071058258134,0.563215969678177,0.785272516428295
6,0.00328923733704688,0.289780602665948,0.57164787901715,0.787205257054503
7,0.00208836319447074,0.28448875663999,0.578172131846546,0.78643216080402
8,0.0014262923118439,0.281313483941832,0.582897145765992,0.787011982991882
9,0.00102896776707613,0.279324417380323,0.586248935738959,0.787398531117124
10,0.000767003942619574,0.278034228020752,0.588623657779494,0.787205257054503
11,0.000579524446085035,0.277174157231097,0.590315884485282,0.788364901430228
12,0.000439469873657135,0.276588398233476,0.591530271699561,0.788171627367607
13,0.000333078112107738,0.276182443289914,0.592407450969149,0.788171627367607
14,0.000252114898645841,0.275896856840401,0.59304487109177,0.787978353304986
15,0.000190761104352424,0.27569325232795,0.593510766302898,0.787978353304986
16,0.00014436475832387,0.275546340090563,0.59385327389907,0.788171627367607
17,0.000109333180431982,0.275439184696567,0.594106528690713,0.788171627367607
18,8.29223043268584e-05,0.275360275724075,0.594294844858889,0.787978353304986
