"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.802138834219332,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical EM-MMIL",12,0.939039181680873,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Categorical EM-MMIL",12,0.954704936813475,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical EM-MMIL",12,1.00032412119126,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Categorical MCEM-MMIL",12,0.802986251594675,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.940681548255979,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Categorical MCEM-MMIL",12,0.949476594826081,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical MCEM-MMIL",12,0.999320443765939,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Naive inherited-label classifier",12,0.685500236775405,0.75,0.6,0.816666666666667,"median_prob"
"test","Naive inherited-label classifier",12,0.731397591541078,0.75,0.6,0.816666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.846081376907055,0.75,0.6,0.816666666666667,"q90_prob"
"test","Naive inherited-label classifier",12,0.953799367239863,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"train","Categorical EM-MMIL",32,0.546529228918098,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical EM-MMIL",32,0.566625586475747,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical EM-MMIL",32,0.752199641694217,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical EM-MMIL",32,0.889098408957481,0.8125,0.677777777777778,0.686680469289165,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.548342618050165,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.569261891315825,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical MCEM-MMIL",32,0.754391262109178,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.886891400835133,0.8125,0.677777777777778,0.686680469289165,"q99_prob"
"train","Naive inherited-label classifier",32,0.465734660360496,0.90625,0.8,0.820749143329789,"median_prob"
"train","Naive inherited-label classifier",32,0.537880005280085,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Naive inherited-label classifier",32,0.674303502543905,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Naive inherited-label classifier",32,0.844054103015967,0.78125,0.65,0.667095667095667,"q99_prob"
