"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0422392928694361,0.3,0.302538177988415,1.02905620206951
2,0.0359966603281317,0.3,0.300810953133228,1.04084652300916
3,0.0317340840179541,0.3,0.299231174302264,1.08243093151147
4,0.028545510833612,0.3,0.298957345971564,1.14113037765952
5,0.0240575690482223,0.3,0.29798841495524,1.21051140014726
6,0.019707487061083,0.3,0.298177988414955,1.27992449182704
7,0.0171589701166552,0.299777708821139,0.300189573459716,1.35513809899236
8,0.0127538114451236,0.295765356383019,0.299031068983676,1.43225585464325
9,0.00948818065624651,0.291691177040674,0.296398104265403,1.49471042650066
10,0.00773170188928742,0.289207547116424,0.29189046866772,1.55389805505074
11,0.00724579299319384,0.286771470110432,0.289468141126909,1.61232336066156
12,0.00616484320608623,0.284661069294481,0.286287519747235,1.676557158255
13,0.00497895706806679,0.283043930569672,0.284623486045287,1.6950022588729
14,0.00490961817025963,0.283015959241125,0.284739336492891,1.73723446918867
15,0.00418288669825571,0.282608763714612,0.284033701948394,1.76941274978123
16,0.00445999650425248,0.280663329614506,0.281453396524487,1.81536688413772
17,0.00387956944143656,0.281079616365977,0.281053185887309,1.83797692480404
18,0.00373435884989723,0.281412933072655,0.281284886782517,1.8615725867803
19,0.00288734326900484,0.28160407440204,0.282159031068984,1.86314047917523
20,0.00344601635622645,0.281385765140796,0.280947867298578,1.87440672234629
21,0.00396399108901834,0.28203378754465,0.281327014218009,1.87315235786966
22,0.00420133629786743,0.282305256651892,0.282432859399684,1.88937450926306
23,0.0036257927492887,0.282187687450318,0.282253817798842,1.89386029447703
24,0.00325430258760336,0.282419246970872,0.282338072669826,1.92406745709857
25,0.00342825153305588,0.282625445175616,0.281895734597156,1.93365180598868
26,0.00374935520072654,0.282965975110559,0.282390731964192,1.95320274464935
27,0.00372270389748002,0.283741930792726,0.283307003686151,1.93946614328167
28,0.00267169090143362,0.282343753184302,0.282980516061085,1.95608326326501
29,0.00231582347487667,0.280705742584016,0.281653501843075,1.97256900655298
30,0.00210907098452975,0.279972902425362,0.28102159031069,1.97879788849909
