"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0341485998772109,0.814477163703174,1.11401600881228,0.329339002705837
2,0.00579916347577114,0.814871712558758,1.11487142369633,0.324893699265559
3,0.00556179182807119,0.814846066393786,1.11419861025397,0.332044839582528
4,0.00544139112421349,0.814949752905193,1.11493764758245,0.327019713954387
5,0.00540470247577033,0.814631740425496,1.1142749456283,0.33243138770777
6,0.00544779938217653,0.814636504658908,1.11407766679038,0.331271743332045
7,0.00522773702263017,0.814649481981546,1.1143196589299,0.327019713954387
8,0.00554083659992223,0.814990930474426,1.11462518184632,0.326633165829146
9,0.00556961308798017,0.814768700420374,1.11423443859657,0.329532276768458
10,0.0052892394420041,0.814801647772154,1.11465845868784,0.328179358330112
11,0.00555685533139044,0.814918884673295,1.11393799159933,0.327406262079629
12,0.00541576020170994,0.814749294668043,1.11406557450916,0.32759953614225
13,0.00523382258229218,0.814904942372374,1.1145512702881,0.327986084267491
14,0.00532961840166848,0.814888227057536,1.11435636280081,0.330498647081562
15,0.00571488316316528,0.814936337098409,1.11454414577042,0.32759953614225
16,0.00545559425490393,0.814780860461948,1.11444797459651,0.325473521453421
17,0.00545775400777713,0.814751418014419,1.11385657057848,0.328565906455354
18,0.00547772542577281,0.814661949375821,1.11424004060967,0.332817935833011
19,0.00493316723883191,0.814874044398269,1.11436043466415,0.329725550831078
20,0.00562879696763097,0.814997760773026,1.11486076584711,0.32779281020487
21,0.00594900738125997,0.814843717676475,1.11364408293736,0.327019713954387
22,0.00579924434485228,0.81482186138792,1.11471851398107,0.334170854271357
23,0.00579906735823714,0.814859897168848,1.11431147965816,0.328179358330112
24,0.00554119528298602,0.814767372055862,1.11438832367388,0.331271743332045
25,0.0056582968697148,0.814737928835778,1.11432344414077,0.330691921144182
26,0.00551664012938444,0.814687991402689,1.11396999473524,0.330691921144182
27,0.00539374973715281,0.814888311462037,1.11459782436638,0.324700425202938
28,0.00539642750713106,0.814657804637276,1.11359562506264,0.329725550831078
29,0.005238505729513,0.815066364569455,1.11463612298082,0.326826439891767
30,0.00563786955087285,0.814879868112603,1.11440258078272,0.328952454580595
