"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.200044716566838,0.200044716566838
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.451508563940647,0.585891708973917
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.221809873973996,0.311899027677077
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.176811835505366,0.273884923996109
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.145574490523359,0.172480185523172
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.127034704687428,0.180071270951855
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.124192718964462,0.253400272826487
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.110504393006527,0.177061813090086
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.0918334476670429,0.0918334476670429
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.0689395228568065,0.0934375196269498
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.70812183576612,0.70812183576612
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.446012124454648,0.638257036998736
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.378253194624543,0.879778959312899
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.367341490592641,0.565106498369943
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.362368159668153,0.545367846779853
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.294745647786177,0.743482936785665
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.292842264285853,0.397405711213766
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.187301131025966,0.310329234726239
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.177228221372902,0.381068294231499
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.683822935083533,0.683822935083533
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.459057594850862,0.584524056323859
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.432117899435251,0.715109426650325
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.43060332598249,0.625289197242293
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.420724418764173,0.599111656336087
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.338084175324449,0.44719125724183
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.328173818020585,0.780052954348289
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.230627114718347,0.267362871433897
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.198650804975654,0.288281112889521
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.609454114505986,0.731509239894416
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.214812227911127,0.321762238848868
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.150889642463256,0.257762066699604
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.127769208025009,0.243213701264053
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.119593053831718,0.119593053831718
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.10667477803909,0.134539201279156
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.105488482155046,0.148299139015001
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.104110203268005,0.113878659589873
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.0782376150557011,0.174155053152363
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.665262682013648,0.711766895051065
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.593588566923714,0.959869399020254
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.556427342520505,0.697485195665059
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.4416274659925,0.622604379842161
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.434267627110048,0.687020926807719
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.42838593877257,0.620149520676984
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.353069872653622,0.782414279285248
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.196584011084749,0.196584011084749
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.19189508051836,0.250116740626969
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.402048930990856,0.565579825186766
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.316000980068664,0.579198993183887
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.282561286693056,0.456748022938255
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.239711936950011,0.353350267931407
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.146832005594197,0.3721111096589
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.106822041427697,0.183076773715642
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.0819278419785502,0.126653320164326
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.0386549640922921,0.0436950564505867
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.170385780960911,0.299255210331734
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.136355354705156,0.211944407283014
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.103715185654678,0.173017584497263
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.0850490917102421,0.119234585002709
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.0782432757331201,0.193911247337557
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.0660868555070527,0.101363272716667
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.0401016537469631,0.0527325345453386
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.0281003584434512,0.0487413428765556
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.877970504274487,0.92044589633936
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.865077600128851,0.937915847832324
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.824989681202552,0.895538641422115
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.774924718672683,0.979861589802441
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.694201207542937,0.827735102422727
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.613723527652266,0.801303742524751
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.513613238970425,0.79111489524379
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.512901977298902,0.687736269126511
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.83686467559795,0.972543847360725
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.660278612015558,0.86590805354787
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.537511317310654,0.94803753716294
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.531752528835991,0.772888385914385
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.511382072284533,0.749724332100536
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.46677716528309,0.976804605156525
"train","Categorical EM-MMIL","I","NK cells","I",84,0.410532421018903,0.675590014572062
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.323599103311317,0.645901931197355
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.204370916562339,0.300941630323773
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.303514174897386,0.750542358827679
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.0517926855958829,0.0837881166776877
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.0428146347089107,0.0927749329196455
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.04278646103006,0.0604724431947735
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.0383883168501233,0.0501868107197746
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.0373337144867877,0.0729267163883912
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.0252323094920978,0.0441609843241664
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.017584647091269,0.0234641169146925
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.0106687426186195,0.0188621654062054
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.752842622407601,0.869837570855537
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.564235269489,0.783567185870806
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.52255409209829,0.987941178494905
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.451284213228679,0.729029558185939
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.425432836455099,0.688552786946221
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.410695997093463,0.937316239957151
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.372886721791297,0.749795691883313
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.301333071134318,0.543410159338669
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.145550677310781,0.319781434399631
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.957574215036015,0.97546540556319
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.687659116250818,0.804829082527686
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.54491947289379,0.977688770988077
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.45251038890784,0.92339798527881
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.443480897478928,0.689574773777893
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.410245360843234,0.59563242213832
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.374273755660945,0.564547023526594
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.259069297546628,0.350033167464499
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.104530886825533,0.104530886825533
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.0697795794948166,0.150329895854441
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.64275587025759,0.831018814012848
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.591636965583967,0.807575235674985
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.0938007821573242,0.195062825143573
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.0652815345068843,0.161346378696122
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.0567871612413269,0.0699639621505
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.0468483482519901,0.0980732450917878
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.046455670167071,0.0757419128735227
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.0299195233377941,0.0299195233377941
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.00992932672845464,0.0205243509659516
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.00685095557253394,0.00715826287770216
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.865549589836673,0.865549589836673
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.578877896087065,0.78732100863305
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.524473104649881,0.789568321373444
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.501033940925089,0.94811758604348
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.462718320363747,0.752528505385541
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.445151200377755,0.961069008924868
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.338583454921216,0.584661485198937
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.255553722507854,0.370156451769847
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.0981748321957822,0.256652592120287
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.035574829391451,0.0551334220390721
"train","Categorical EM-MMIL","IV","MAST cells","I",14,0.529838053498083,0.764126186955502
"train","Categorical EM-MMIL","IV","Fibroblasts","I",25,0.450899087430287,0.922713674815314
