"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0465980005773262,0.3,0.302538177988415,1.06305376220432
2,0.0413687083289963,0.3,0.300410742496051,1.07750890078713
3,0.0331349140903494,0.299976111973593,0.298873091100579,1.13656453194802
4,0.0266099729851652,0.299685416321321,0.29740916271722,1.22571927876057
5,0.0193239604732225,0.299322424670276,0.299189046866772,1.32170049400313
6,0.0152452986323822,0.298770997936107,0.299684044233807,1.41821911524247
7,0.0129075531768402,0.298293488499699,0.299705107951553,1.51568348897659
8,0.0112893202135892,0.297219295812886,0.298009478672986,1.62861660371597
9,0.00905581414559368,0.295500902879405,0.296924697209057,1.7208538987656
10,0.00665667101859065,0.293434962757085,0.295608214849921,1.7857051534211
11,0.00592584816773821,0.291628782123724,0.294681411269089,1.83459345302148
12,0.00454188128734711,0.290441443703145,0.293375460768826,1.89017673991291
13,0.0036799517436104,0.288199854299998,0.289120589784097,1.93806511029878
14,0.00394439663950752,0.286934836520547,0.287077409162717,1.97007279350792
15,0.00395732810502761,0.286925504308324,0.286845708267509,2.00883149417098
16,0.00321712624194498,0.286943540976671,0.287151132174829,2.03810649259741
17,0.00358813895790076,0.286082481147076,0.285602948920484,2.07710949224434
18,0.00314220974031003,0.285581448323841,0.2855186940495,2.07158904769108
19,0.00312380502393205,0.284827173048227,0.284897314375987,2.09023100061986
20,0.00258685565390842,0.284245198194766,0.284528699315429,2.11075390516649
21,0.00226515072462488,0.284315754519518,0.285360716166403,2.10425120832002
22,0.00189323637902395,0.283182994767121,0.283591363875724,2.13145490515755
23,0.00177185904826252,0.282920066838733,0.283844128488678,2.12113518424674
24,0.00214543414267147,0.281592773618353,0.281916798314903,2.1144643545716
25,0.00154612424149499,0.280949304970545,0.281032122169563,2.12753850540249
26,0.00170121199595821,0.280856314597653,0.281084781463928,2.13211889878471
27,0.00181845958774384,0.28092698077206,0.281558715113218,2.12360809122023
28,0.00243230397796034,0.279552606338513,0.279431279620853,2.12844008239821
29,0.00141050187929603,0.279781458238495,0.280105318588731,2.11300090831545
30,0.0018434899591227,0.279135956372538,0.279241706161137,2.13785545047631
