"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","IV","Epithelial cells","I",379,0.0374975233206803,0.0168056588532192
"test","Categorical EM-MMIL","IV","Undetermined","I",8,0.0121341397004522,0.024017841205955
"test","Categorical EM-MMIL","IV","Oligodendrocytes","I",2,0.0039702050139237,0.00714636902426266
"test","Categorical EM-MMIL","IV","Oligodendrocytes","II_III",2,0.0805715571565829,0.145028802880276
"test","Categorical EM-MMIL","IV","Myeloid cells","II_III",146,0.019869527176372,0.0256322561194236
"test","Categorical EM-MMIL","IV","Fibroblasts","II_III",5,0.0124426094986671,0.0339214754834174
"test","Categorical EM-MMIL","IV","B lymphocytes","II_III",77,0.00760498025895751,0.00478585928192173
"test","Categorical EM-MMIL","IV","T lymphocytes","II_III",211,0.00528721570161408,0.00603940901020083
"test","Categorical EM-MMIL","IV","NK cells","II_III",42,0.00116351591984416,0.00207689662783154
"test","Categorical EM-MMIL","IV","Undetermined","II_III",8,0.000149578681793583,0.000358605296961618
"test","Categorical EM-MMIL","IV","Epithelial cells","II_III",379,0.000132867629117965,4.46660085346668e-05
"test","Categorical EM-MMIL","IV","Undetermined","IV",8,0.987716281617754,0.998001131213097
"test","Categorical EM-MMIL","IV","Epithelial cells","IV",379,0.962369609050202,0.999999999998
"test","Categorical EM-MMIL","IV","Myeloid cells","IV",146,0.918165632307315,0.999999999347122
"test","Categorical EM-MMIL","IV","Oligodendrocytes","IV",2,0.915458237829493,0.983091647563525
"test","Categorical EM-MMIL","IV","Fibroblasts","IV",5,0.906527924271973,0.999965858553386
"test","Categorical EM-MMIL","IV","T lymphocytes","IV",211,0.805184193398903,0.999701998600107
"test","Categorical EM-MMIL","IV","NK cells","IV",42,0.742224801305914,0.999818835968831
"test","Categorical EM-MMIL","IV","B lymphocytes","IV",77,0.723316827867693,0.993444155826649
"test","Categorical MCEM-MMIL","I","Epithelial cells","I",55,0.800037758573176,0.999999997391297
"test","Categorical MCEM-MMIL","I","B lymphocytes","I",43,0.657408976855097,0.953777994567899
"test","Categorical MCEM-MMIL","I","Undetermined","I",1,0.625233583318118,0.625233583318118
"test","Categorical MCEM-MMIL","I","Myeloid cells","I",212,0.620633355171841,0.920463191870485
"test","Categorical MCEM-MMIL","I","Endothelial cells","I",6,0.608399967835012,0.977544034324007
"test","Categorical MCEM-MMIL","I","NK cells","I",55,0.603210005467028,0.964632222889587
"test","Categorical MCEM-MMIL","I","T lymphocytes","I",273,0.580477286252823,0.987008300495501
"test","Categorical MCEM-MMIL","I","Fibroblasts","I",20,0.465958409660978,0.74181297595226
