"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0429457151659792,0.3,1.08594403253142
2,0.0399247954982131,0.3,1.08787407241474
3,0.0349633356098262,0.299894792684402,1.11821065982465
4,0.0278080174522929,0.299211966317777,1.16709861676541
5,0.0195488957769128,0.297290008217938,1.2235099363986
6,0.0124080608921225,0.295027066431216,1.27607865798583
7,0.00758495384319591,0.293184229045961,1.31688824650066
8,0.00470977101592859,0.291927756941482,1.34513783198269
9,0.00300754958663744,0.291115549699468,1.36359020183305
10,0.00199317801939408,0.290618313670692,1.3753875168891
11,0.00136958959290281,0.290324829819223,1.38288659476092
12,0.000954002748290698,0.290136807339417,1.38768433810769
13,0.000672224798593369,0.290013810008251,1.39080137663974
14,0.000481390323152184,0.28993666016351,1.39285028921054
15,0.000349288235367263,0.289888229801911,1.39421335649709
16,0.000257296300246853,0.289859095768712,1.39513470950324
17,0.000192126435031104,0.289842289404843,1.39576714910853
18,0.000145372017717664,0.289833109443137,1.39620846554841
19,0.000111329999995964,0.289828574879944,1.39652136627678
20,8.61713537036258e-05,0.289826803638676,1.39674647585556
