"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.23937137141292,1.91278825107647,0.753758855803538,0.300479098185172
"test","MCEM-MMIL",11,1.24340068587637,1.96560605866602,0.76456486145179,0.272400710615636
"test","Naive inherited-label classifier",11,0.400508261192997,0.370673660781581,0.645715061536083,1.20534004006208
"train","Deterministic EM-MMIL",33,1.02994827593425,1.71902937526955,0.542395232688631,0.21458788882508
"train","MCEM-MMIL",33,1.01864850627267,1.70660753192673,0.546459104220687,0.190672771806566
"train","Naive inherited-label classifier",33,0.344233020145738,0.279131885088408,0.546302938928596,1.18103606367598
