"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0718814157536091,0.676160048756928,0.885891668159722,0.600502512562814
2,0.0395974644576561,0.579587310047882,0.814544082574426,0.609393119443371
3,0.0243521858486711,0.51640077848267,0.806722534196895,0.623502126014689
4,0.0178544597826224,0.469592565994594,0.828092803966217,0.636644762272903
5,0.0143949911758311,0.432505857236499,0.868242001000242,0.65287978353305
6,0.0118457853485835,0.40263392606656,0.921273660562374,0.668341708542714
7,0.00987710419002636,0.378352546826083,0.982058410623725,0.675686122922304
8,0.00830833457156074,0.358386012742607,1.04623723701224,0.680324700425203
9,0.00690680869596124,0.341995010770043,1.10402854975103,0.683417085427136
10,0.00566061471650213,0.328635463989792,1.15256936955676,0.685349826053344
11,0.00461555671123846,0.317848401187112,1.19557886785204,0.686702744491689
12,0.00372912835173157,0.30925412457708,1.23197467139668,0.686122922303827
13,0.0033369255248193,0.302471970079009,1.26452343581376,0.68689601855431
14,0.00259011666470353,0.297343758198415,1.28909150216814,0.688442211055276
15,0.00190542903202137,0.29359334408412,1.30679487254862,0.689601855431001
16,0.00147323657946415,0.290827814166858,1.32057096125188,0.689601855431001
17,0.00114234623328475,0.288817250209431,1.33121673952865,0.689795129493622
18,0.000888758528459542,0.287366665875364,1.33951038641485,0.68940858136838
19,0.000683818249647333,0.286350879844906,1.34582473361752,0.689601855431001
20,0.000532558258296115,0.285650274892865,1.35054291615595,0.68940858136838
21,0.000422675456128523,0.285172571828156,1.35406333375099,0.68921530730576
22,0.000336626995703284,0.284861799961786,1.35667792063244,0.689022033243139
23,0.000270980470861923,0.284670835725328,1.35860835549689,0.688828759180518
24,0.000217973152076673,0.284570421999679,1.35997576380578,0.688828759180518
25,0.000180376471284967,0.284526063935634,1.36098606300312,0.689022033243139
26,0.000150955635588527,0.284520482430569,1.36173130574015,0.689022033243139
27,0.000130252237089452,0.284526596949426,1.36231860630952,0.689022033243139
28,0.000111168808926873,0.284544891397406,1.36274242661879,0.689022033243139
29,9.40819415893722e-05,0.284571556376737,1.36306449852216,0.689022033243139
