"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","I","MAST cells","I",21,0.918440401642159,0.947119650996241
"test","Categorical EM-MMIL","I","Endothelial cells","I",6,0.736150650799896,0.998653912315735
"test","Categorical EM-MMIL","I","Epithelial cells","I",55,0.654411955764081,0.990877786540996
"test","Categorical EM-MMIL","I","Undetermined","I",1,0.620853157768233,0.620853157768233
"test","Categorical EM-MMIL","I","Fibroblasts","I",20,0.59282694327108,0.942897828963861
"test","Categorical EM-MMIL","I","B lymphocytes","I",43,0.569280187830011,0.877192686302332
"test","Categorical EM-MMIL","I","Myeloid cells","I",212,0.47444569846537,0.884697755577648
"test","Categorical EM-MMIL","I","T lymphocytes","I",273,0.451754542949907,0.806935088825241
"test","Categorical EM-MMIL","I","NK cells","I",55,0.270105386897201,0.601039073200021
"test","Categorical EM-MMIL","I","Fibroblasts","II_III",20,0.368178192248464,0.717656004759139
"test","Categorical EM-MMIL","I","Myeloid cells","II_III",212,0.0814383896240101,0.183733610303822
"test","Categorical EM-MMIL","I","MAST cells","II_III",21,0.0801159452580936,0.132264736738121
"test","Categorical EM-MMIL","I","Epithelial cells","II_III",55,0.0423755932966922,0.123614571036673
"test","Categorical EM-MMIL","I","T lymphocytes","II_III",273,0.0388490016711654,0.0925854925697461
"test","Categorical EM-MMIL","I","NK cells","II_III",55,0.0305735802581961,0.082390344145615
"test","Categorical EM-MMIL","I","B lymphocytes","II_III",43,0.0055096016892195,0.0139420937474466
"test","Categorical EM-MMIL","I","Undetermined","II_III",1,0.00502616006415712,0.00502616006415712
"test","Categorical EM-MMIL","I","Endothelial cells","II_III",6,6.02274624134076e-05,0.000177270789676397
"test","Categorical EM-MMIL","I","NK cells","IV",55,0.699321032844603,0.945965390631797
"test","Categorical EM-MMIL","I","T lymphocytes","IV",273,0.509396455378928,0.934467312860106
"test","Categorical EM-MMIL","I","Myeloid cells","IV",212,0.44411591191062,0.999766559247354
"test","Categorical EM-MMIL","I","B lymphocytes","IV",43,0.425210210480769,0.740872881522837
"test","Categorical EM-MMIL","I","Undetermined","IV",1,0.37412068216761,0.37412068216761
"test","Categorical EM-MMIL","I","Epithelial cells","IV",55,0.303212450939227,0.99999999737702
"test","Categorical EM-MMIL","I","Endothelial cells","IV",6,0.263789121737691,0.723693068392093
"test","Categorical EM-MMIL","I","Fibroblasts","IV",20,0.0389948644804554,0.0464279061630907
"test","Categorical EM-MMIL","I","MAST cells","IV",21,0.00144365309974777,0.000519360585480896
"test","Categorical EM-MMIL","II_III","MAST cells","I",6,0.933136084509653,0.951734225852658
"test","Categorical EM-MMIL","II_III","T lymphocytes","I",108,0.534876900593108,0.809767978432413
"test","Categorical EM-MMIL","II_III","Fibroblasts","I",3,0.459711719307669,0.826528995956934
"test","Categorical EM-MMIL","II_III","Myeloid cells","I",54,0.453533230959792,0.88108341773633
"test","Categorical EM-MMIL","II_III","B lymphocytes","I",35,0.435352319238406,0.773811556954637
