"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","T lymphocytes",993,0.0108721043909763,0.00201409869083585,0
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.00503156845875063,0,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.000213150359960731,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.272383974152765,0.276190476190476,0.0761904761904762
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.020336588610378,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0196639295091682,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0132851252953267,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0108713870268666,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.00904338900119947,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00715937124705693,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.00357351855969374,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.00291508642059048,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.982336166183446,1,1
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.782481932492621,0.83758937691522,0.572012257405516
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.0828201640295537,0.0371024734982332,0.00176678445229682
"train","MCEM-MMIL","Advanced","Undetermined",13,0.0363463373612762,0,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0237204424307077,0.0163934426229508,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.017025728632566,0.00289017341040462,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.0119042048987427,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0106900484261002,0.00201409869083585,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.00451005097669882,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.000257795744155937,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.270488471752164,0.266666666666667,0.0761904761904762
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0195627589632312,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.01951902873781,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.0119428337230337,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0100180100631181,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.00989755264497455,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00710907285009645,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.00307186179648623,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.00148270593628702,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.926795828938556,0.981613891726251,0.828396322778345
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.846746166650561,1,0.133333333333333
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.71660882909096,0.885159010600707,0.0777385159010601
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.703278793076436,1,0
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.669296832240965,1,0.00613496932515337
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.596432385064221,0.557377049180328,0.0491803278688525
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.570340363359714,0.816717019133938,0.013091641490433
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.520530010829271,0.473988439306358,0.00578034682080925
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.439881951208373,0.115384615384615,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.340911321930747,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.726862584999522,0.742857142857143,0.4
"train","Naive inherited-label classifier","Early","NK cells",94,0.621649564350011,0.98936170212766,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.614842458853679,1,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.572165267344112,0.777777777777778,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.501982077823217,0.477139507620164,0.0082063305978898
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.47375267186896,0.280864197530864,0.0123456790123457
"train","Naive inherited-label classifier","Early","MAST cells",45,0.430793028529018,0.2,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.388122318969696,0.403990024937656,0.00249376558603491
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.24957088539786,0.0909090909090909,0
