"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0447230045078631,0.3,0.302538177988415,1.08070619827709
2,0.0452211188089372,0.3,0.300537124802528,1.0910547834474
3,0.0422800835247539,0.299649483745568,0.29928383359663,1.14373005035052
4,0.0334635333364658,0.297062725113547,0.299747235387046,1.23268380700951
5,0.0216499375242692,0.292256777919526,0.29679831490258,1.35110763350075
6,0.0140052201752843,0.288178946648949,0.294397051079516,1.4733959334627
7,0.00888948875591347,0.284258534258019,0.289183780937335,1.5793078834495
8,0.00675925651206286,0.280681075803333,0.283622959452343,1.68774056388615
9,0.00475952369097531,0.27864162404861,0.280779357556609,1.76545755985129
10,0.00353732216175377,0.277136287265492,0.278515007898894,1.82049157811774
11,0.00263821791402574,0.275923300850107,0.276977356503423,1.85647817649248
12,0.00143274748754605,0.275238902016296,0.276103212216956,1.89675017804422
13,0.00127426697336525,0.275078175565055,0.276018957345972,1.92628144927466
14,0.00189189322299653,0.274587489643941,0.275397577672459,1.9853076530693
15,0.00200511362734891,0.274254405342923,0.275081621906266,2.04197871443868
16,0.00166628607752412,0.273981288353266,0.274807793575566,2.07371664437678
17,0.00138998485430011,0.273462442808286,0.273996840442338,2.10786030850786
18,0.00127750387063408,0.272704846336759,0.272838335966298,2.12757452852371
19,0.00100029783190973,0.272335571658176,0.272364402317009,2.14495698340499
20,0.00103256463804528,0.271711660417228,0.271679831490258,2.15780615668081
21,0.000995672064182963,0.271111148287744,0.270963665086888,2.16640684407708
22,0.000639973338468791,0.27056346356663,0.270363349131122,2.18763399064537
23,0.000634996069985248,0.270900328128928,0.271079515534492,2.17757342749147
24,0.000653930932209005,0.271157709236107,0.271248025276461,2.16939754712077
25,0.000883970338603605,0.27107327820836,0.271037388098999,2.18058746615182
26,0.000935124974032624,0.271181910071288,0.271269088994207,2.18563046521569
27,0.000694767300923706,0.270754962630286,0.270552922590837,2.18562153431771
28,0.00067600387440962,0.270338350578042,0.270078988941548,2.19394524656464
29,0.000607882688249646,0.270763665606148,0.270826750921538,2.17614319697863
30,0.000763177208213697,0.270339200049935,0.27015271195366,2.1849670283702
