"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0450049896858012,0.3,1.0853174294797
2,0.044883572426995,0.3,1.09153948326256
3,0.0412555408484197,0.299691066160684,1.13869978702406
4,0.0332327191316865,0.297300600838248,1.22510991651777
5,0.0229498063613194,0.29239898161191,1.34460752509608
6,0.0145127493322045,0.287411223596562,1.47435855113293
7,0.00911895205930845,0.283510774990389,1.59116602989246
8,0.00594562484236416,0.280650169255267,1.68610353301486
9,0.00420701190089987,0.278629722480616,1.75917969926686
10,0.00316744476803861,0.277195617429506,1.81591219012286
11,0.00254011556186676,0.27617403858267,1.86220163632815
12,0.00189058069286998,0.275397797211129,1.90587765564138
13,0.00165540366176556,0.274727303601847,1.96041140234752
14,0.00198322762261127,0.274148947794575,2.02987251535229
15,0.00169990192086876,0.273640497680728,2.07068979494421
16,0.0013347341366045,0.273225124150717,2.09390202467727
17,0.00106186252427288,0.272880580791677,2.1103471167026
18,0.000857407095572787,0.272595623342053,2.12213307108049
19,0.000603814305819325,0.27233891785988,2.13083829254436
20,0.000491267236974662,0.272109090163627,2.13794068287621
21,0.000408571741071328,0.271910964484964,2.14355574886707
22,0.000350085805577024,0.271742201076128,2.14818470471739
23,0.000309466929229877,0.271598691337939,2.15216202262834
24,0.000281114119522392,0.271476359584415,2.15569537464552
25,0.000260064122661567,0.271371416231055,2.15892659988335
26,0.000244692672856037,0.271280725802833,2.16195154215072
27,0.000233690495844666,0.271202007632214,2.16483456274997
28,0.000225063552183634,0.271133587882725,2.16761975050822
29,0.000217932416063907,0.271073997695652,2.17033776463609
30,0.000211812052405323,0.271021985204849,2.17300884783072
