"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0440546576393673,0.3,1.01077344536751
2,0.0307604579513593,0.3,1.01953701586529
3,0.0240329281393093,0.3,1.05990213898533
4,0.0191297423313944,0.3,1.11177898138038
5,0.0166821077530426,0.3,1.16580091018456
6,0.0143991624460259,0.3,1.22262047539535
7,0.0123142689513697,0.3,1.27751726131618
8,0.0124011521632102,0.3,1.34012695189649
9,0.0111067139407779,0.3,1.38330552194897
10,0.0109694959885385,0.3,1.42158434948094
11,0.00989981228231174,0.3,1.45984598964865
12,0.0104369721644351,0.3,1.50123968749085
13,0.00867699057493769,0.299496006159803,1.53403391737017
14,0.00790651370742714,0.297027258967366,1.56260197782557
15,0.00754917191853826,0.295179396664594,1.5779549326566
16,0.00616488882534038,0.294095135021477,1.60927394256021
17,0.0053725842078381,0.293275935254432,1.64602929856145
18,0.00689401659675663,0.293235501338651,1.64223190282995
19,0.00693766731518225,0.292884152652129,1.66876155995748
20,0.0043936090168091,0.292957768065929,1.70415892329444
21,0.00417776356256742,0.292478126162182,1.72222112996041
22,0.00378792796459272,0.291998898665022,1.74915640516054
23,0.00360065139988588,0.291345019067434,1.76648860013978
24,0.00383716280317044,0.291021660783414,1.78813223989772
25,0.00281991707858106,0.290938654330859,1.79180430893072
26,0.00281225632143435,0.290785121215653,1.78785107995439
27,0.00266835935778997,0.290685012468903,1.78305282469426
28,0.0027353742321709,0.289848090552272,1.79775541190219
29,0.00251514668947988,0.289674660063787,1.81487060332519
30,0.00282677510622331,0.289071186704904,1.83552552903694
