"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","MCEM-MMIL","Advanced","Undetermined",4,0.0680451464521628,0,0
"test","MCEM-MMIL","Advanced","NK cells",51,0.0427075639338371,0,0
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.0295371693690094,0.00510204081632653,0
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.0261429714676806,0,0
"test","MCEM-MMIL","Advanced","MAST cells",1,0.0168878243003306,0,0
"test","MCEM-MMIL","Early","Epithelial cells",89,0.0674569780407763,0.0224719101123595,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.0122367727959748,0,0
"test","MCEM-MMIL","Early","MAST cells",12,0.0112106632349148,0,0
"test","MCEM-MMIL","Early","NK cells",50,0.0105849171496272,0,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.00988904758887728,0,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.00979239398304701,0,0
"test","MCEM-MMIL","Early","Fibroblasts",8,0.00684185309140665,0,0
"test","MCEM-MMIL","Early","T lymphocytes",341,0.00670773477471032,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.00210233281618292,0,0
"test","Naive inherited-label classifier","Advanced","Oligodendrocytes",6,0.993763393748491,1,1
"test","Naive inherited-label classifier","Advanced","Fibroblasts",3,0.944616282794019,1,0.666666666666667
"test","Naive inherited-label classifier","Advanced","Epithelial cells",347,0.882730538669418,0.997118155619596,0.518731988472622
"test","Naive inherited-label classifier","Advanced","Myeloid cells",262,0.815562788671988,0.912213740458015,0.450381679389313
"test","Naive inherited-label classifier","Advanced","B lymphocytes",189,0.662797193313787,0.825396825396825,0.0846560846560847
"test","Naive inherited-label classifier","Advanced","NK cells",51,0.642285770151814,0.823529411764706,0.0392156862745098
"test","Naive inherited-label classifier","Advanced","T lymphocytes",392,0.629945620825545,0.752551020408163,0.086734693877551
"test","Naive inherited-label classifier","Advanced","Undetermined",4,0.576811523180571,0.75,0
"test","Naive inherited-label classifier","Advanced","MAST cells",1,0.558721690470381,1,0
"test","Naive inherited-label classifier","Early","Epithelial cells",89,0.68323728743026,0.752808988764045,0.213483146067416
"test","Naive inherited-label classifier","Early","Fibroblasts",8,0.565627418647111,0.625,0.125
"test","Naive inherited-label classifier","Early","NK cells",50,0.487737475109622,0.48,0
"test","Naive inherited-label classifier","Early","B lymphocytes",78,0.474312716946874,0.423076923076923,0
"test","Naive inherited-label classifier","Early","MAST cells",12,0.463808360163817,0.416666666666667,0
"test","Naive inherited-label classifier","Early","Myeloid cells",95,0.38661950449893,0.336842105263158,0.0210526315789474
"test","Naive inherited-label classifier","Early","Endothelial cells",6,0.382167205841322,0.333333333333333,0
"test","Naive inherited-label classifier","Early","T lymphocytes",341,0.334712567670675,0.202346041055718,0.00293255131964809
"test","Naive inherited-label classifier","Early","Undetermined",1,0.123110144041075,0,0
"train","Deterministic EM-MMIL","Advanced","Oligodendrocytes",15,0.739882844484511,0.666666666666667,0.533333333333333
"train","Deterministic EM-MMIL","Advanced","Epithelial cells",979,0.694418311653984,0.713993871297242,0.539325842696629
"train","Deterministic EM-MMIL","Advanced","Undetermined",13,0.287719261892667,0.153846153846154,0
"train","Deterministic EM-MMIL","Advanced","Myeloid cells",566,0.179606343990735,0.143109540636042,0.0212014134275618
"train","Deterministic EM-MMIL","Advanced","NK cells",163,0.140527394606429,0.0858895705521472,0.00613496932515337
"train","Deterministic EM-MMIL","Advanced","Fibroblasts",61,0.124935188054136,0.0983606557377049,0.0491803278688525
"train","Deterministic EM-MMIL","Advanced","T lymphocytes",993,0.0841608995086431,0.0382678751258812,0.00201409869083585
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.0439350016722322,0,0
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.0387614695279051,0.0115606936416185,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.0144630118954081,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.033825284358521,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0189771309875214,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0119028348357448,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0115341803137858,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.0109870002772779,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.010095339555395,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00747941942470775,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.00666728129458947,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.00392684250908147,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.696673982179288,0.6,0.466666666666667
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.689129942915646,0.713993871297242,0.529111338100102
"train","MCEM-MMIL","Advanced","Undetermined",13,0.306305921778167,0.153846153846154,0.0769230769230769
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.187254015459522,0.164310954063604,0.0265017667844523
"train","MCEM-MMIL","Advanced","NK cells",163,0.150697337716089,0.104294478527607,0.0122699386503067
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.118885075418465,0.0819672131147541,0.0491803278688525
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0865076197487548,0.0372608257804632,0.0040281973816717
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0400067651219174,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0350791693369941,0.0115606936416185,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0205313723026931,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.0328554983826771,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0188027028498035,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0130382289779847,0,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0121324630786982,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.0115924126547524,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.00978761591966002,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00754926762503506,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.00585434734113564,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.00453393992674346,0,0
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.987387430384947,1,1
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.934419453714575,0.974463738508682,0.834525025536262
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.813556563799128,1,0.153846153846154
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.768701798993462,0.852459016393443,0.459016393442623
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.766668664351527,0.826855123674912,0.450530035335689
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.735276671823687,0.797546012269939,0.380368098159509
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.700460534360844,0.790533736153072,0.228600201409869
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.652481959230627,0.789017341040462,0.092485549132948
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.626630983940508,0.730769230769231,0.0384615384615385
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.47326259228422,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.612606927218566,0.695238095238095,0.114285714285714
"train","Naive inherited-label classifier","Early","MAST cells",45,0.418831061563825,0.333333333333333,0.0222222222222222
"train","Naive inherited-label classifier","Early","NK cells",94,0.418611061422373,0.340425531914894,0.0106382978723404
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.383323297997373,0.265432098765432,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.345562031938618,0.234466588511137,0.0164126611957796
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.308128224965894,0.211970074812968,0.0523690773067332
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.281163567243386,0.222222222222222,0.0555555555555556
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.241191251788004,0.242424242424242,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.221006673667389,0,0
