"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0871395627971426,0.616848241937457,0.786391897736456,0.793598431305044,0.706996521066873
2,0.0460454354327785,0.483890789945826,0.580635854290091,0.687029483456966,0.714534209509084
3,0.024893371893837,0.407535825373454,0.449157985084235,0.670798946610469,0.721878623888674
4,0.0156021124214819,0.361374377514582,0.378388606404393,0.687407769715189,0.72323154232702
5,0.0101826083962882,0.331235197000872,0.332605975852512,0.713848259771128,0.726323927328952
6,0.0075458697035617,0.309605736281223,0.303637839621457,0.744758693565006,0.726710475454194
7,0.00541533932027705,0.295775952202278,0.286862163544946,0.769071449370593,0.726517201391573
8,0.00387321001897715,0.285766436187259,0.272813580724433,0.79044155744635,0.726517201391573
9,0.00220423857590598,0.280300852778421,0.266305177661727,0.804385412662338,0.726517201391573
10,0.00264217253149918,0.274974190920611,0.259617878986411,0.819578438445637,0.726323927328952
11,0.0024881905518339,0.269589256100364,0.252904161073119,0.836029645944828,0.726130653266332
12,0.00174738008259346,0.267092285262331,0.24951559327118,0.845210194293566,0.727870119829919
13,0.00214746023579904,0.263527156989023,0.245443104043684,0.856993892266897,0.726517201391573
14,0.00172731878399413,0.262241330667643,0.245366052506026,0.863270629567907,0.727483571704677
15,0.00138242635908738,0.260895158004206,0.243196044543603,0.868661489726343,0.727290297642056
16,0.00186742395987265,0.257973782064401,0.240235476674743,0.880812105754534,0.727676845767298
17,0.00140121398215893,0.256674004180057,0.238904819782875,0.886084566154368,0.728836490143023
18,0.00167382110045908,0.255491302026188,0.238014859630037,0.892481509521744,0.729996134518748
19,0.00176223798412604,0.256130280148856,0.23730227777536,0.890869621730701,0.729802860456127
20,0.00166178434133322,0.256048332741404,0.23817560109718,0.890785483787983,0.729416312330885
21,0.0014362408317785,0.255296561599182,0.236427569980153,0.892959216342428,0.729802860456127
22,0.00140034742211305,0.255246613719286,0.237189032131985,0.894582982049362,0.731542327019714
23,0.00145990518072215,0.254703648686284,0.236413279882352,0.89907087326688,0.731735601082335
24,0.00144248663511887,0.254448358414992,0.235757353359653,0.902407111340784,0.730962504831852
25,0.0012007267717484,0.25461742935277,0.235688318024906,0.902375408076679,0.731542327019714
26,0.00129651503393784,0.254339832074901,0.234480497606539,0.902579344743723,0.730769230769231
27,0.00126030464766616,0.253305399199254,0.234458687779991,0.907708772920317,0.731542327019714
28,0.0017731684725684,0.25341556422636,0.23505304138981,0.90788756740964,0.731349052957093
29,0.00139302621222906,0.253231852199225,0.234796509040045,0.906550621202872,0.731155778894472
30,0.00178473250540574,0.254470617973167,0.237937633528146,0.902066238970652,0.730189408581368
