"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0420094108814256,0.3,1.03672893074523
2,0.0375387277466455,0.3,1.04167638381181
3,0.0355371997939406,0.3,1.08053603619203
4,0.0320466104315231,0.3,1.14454208264318
5,0.0278869686123104,0.3,1.22932632616089
6,0.0231609216591322,0.298995818539805,1.331263617728
7,0.0152859213103159,0.291120114378134,1.44059123439002
8,0.0111739152989561,0.28428117263731,1.5591015779486
9,0.00729570206955033,0.277579576163971,1.65816582676358
10,0.00506849739313122,0.272377156327431,1.7512317952151
11,0.00376856863543211,0.26846269919718,1.82345932300983
12,0.0038557696416436,0.266350150018713,1.88487848941322
13,0.00330536434892624,0.264686383286561,1.93350264389019
14,0.00316559016628131,0.262834070343885,1.96475476697636
15,0.00238373823721791,0.261501753747753,1.99902218556016
16,0.00229506003857044,0.259931039315867,2.02622158695096
17,0.00220175874294464,0.258541913913087,2.05414297536729
18,0.00198476014444502,0.257774830785079,2.07740970269315
19,0.00201181247213844,0.256844176921581,2.10734030505878
20,0.0017242956619312,0.256198613171392,2.12493786160606
21,0.00175676683689399,0.255518877559794,2.14761120980032
22,0.00174171950882945,0.255013173957187,2.16473960238037
23,0.00140999720274239,0.255015195311119,2.18619133138557
24,0.00152133659883378,0.254307285445173,2.20887072092248
25,0.0011818248506646,0.254049390763149,2.21372032002324
26,0.00158046687364009,0.253780419310497,2.23130196620105
27,0.00124077299889879,0.253479300879977,2.23706198332146
28,0.00141379157701509,0.25289702427771,2.25147251161953
29,0.00117506433911189,0.252666977497968,2.26332724747366
30,0.00132050453363186,0.253064338685613,2.25740517762201
