"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.20382322935658,1.85559233973951,0.705660710316074,0.261000099475904
"test","MCEM-MMIL",11,1.17935701349448,1.86210943669033,0.662469099104323,0.245300323802352
"test","Naive inherited-label classifier",11,0.400684804935727,0.371483720290986,0.642978845383394,1.20172132493849
"train","Deterministic EM-MMIL",33,1.08916344935739,1.67867997759535,0.642178766283581,0.252748121676175
"train","MCEM-MMIL",33,1.04962591129268,1.62282483550032,0.591814320315002,0.239665067429534
"train","Naive inherited-label classifier",33,0.345288681427656,0.281856661764201,0.54521761393063,1.17656664622326
