"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.053567544881531,0.3,0.302538177988415,1.01225157837008
2,0.0370864070827744,0.299997067462738,0.300779357556609,1.02325742278459
3,0.0262375356457139,0.299881536145322,0.299189046866772,1.08421836224475
4,0.0195389762093184,0.299783105918107,0.297209057398631,1.1606475937782
5,0.0140294461706632,0.299773946215636,0.299505002632965,1.22430387347451
6,0.0123887290355605,0.29974331365359,0.298904686677199,1.2857075070513
7,0.0097552862291428,0.299759217020403,0.299957872564508,1.34248094309532
8,0.00978248864501562,0.299779391572346,0.301084781463928,1.40890018361395
9,0.00776267692719542,0.299750684892568,0.300747761979989,1.47007282480348
10,0.0079066852399874,0.299554180779272,0.297451290152712,1.52739837660349
11,0.00628362107726295,0.299612278850915,0.299052132701422,1.56291276830299
12,0.00620474200830868,0.299558566804887,0.298725645076356,1.60454907412135
13,0.00484384898192631,0.299590707932245,0.2997261716693,1.62531976085829
14,0.00496619763485225,0.299467950710288,0.299031068983676,1.64751144535162
15,0.00504940169861628,0.29935706224346,0.298672985781991,1.66503060091567
16,0.00494617366013383,0.299212052115467,0.29839915745129,1.7064935886011
17,0.00447334510568817,0.299179958845303,0.298936282253818,1.72665716151638
18,0.00422104077897968,0.299262811773872,0.300294892048447,1.73807807832214
19,0.00416297261652387,0.299164826828027,0.300115850447604,1.759443810583
20,0.00424363639423536,0.298745321517352,0.298483412322275,1.78904722399271
21,0.00339346208694084,0.298834285717772,0.299325961032122,1.80639482065779
22,0.00364943497045162,0.298768129167441,0.299336492890995,1.81136860528506
23,0.00377299925139706,0.298773815871914,0.299810426540284,1.80798028050129
24,0.00443489256365603,0.297558058640015,0.296292785676672,1.84234955642739
25,0.00398966132522072,0.298089741237593,0.29856766719326,1.86270001230305
26,0.0024537653952004,0.297956045130483,0.298515007898894,1.87597176683774
27,0.00275895690349057,0.297713715720164,0.29781990521327,1.89434622223169
28,0.00317796810053919,0.297892021945203,0.298651922064244,1.88462724252065
29,0.00341342589083394,0.297265616087521,0.2973775671406,1.89163786594998
30,0.00252546733300529,0.297025076283765,0.297093206951027,1.90195221221074
