"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0326069178798424,0.3,1.01272868494102
2,0.0216276238871631,0.3,1.00641244117632
3,0.0198956777561372,0.3,1.01290957322419
4,0.0189223961767648,0.3,1.02791400520618
5,0.0187285284453775,0.3,1.04407355351525
6,0.0184991842014931,0.3,1.06631477131509
7,0.0190402971466435,0.3,1.09626251736856
8,0.01952769784362,0.298814131543523,1.13505129607175
9,0.014509706868655,0.289615650083977,1.17829698533569
10,0.0126009839444365,0.283371408818962,1.23773160934296
11,0.0106823669366325,0.280478258464034,1.28621568752837
12,0.0100750681890194,0.278072794472908,1.32904111217046
13,0.00822275647049614,0.276016917267153,1.36754831533396
14,0.00725689283322749,0.274007294332048,1.40274488681186
15,0.00644804535488351,0.272713076039557,1.4404694166876
16,0.00630196476379364,0.271641345609148,1.47684632185759
17,0.00499582345437351,0.272210316171048,1.49732629219533
18,0.0049062816258677,0.273190787158802,1.5094426507965
19,0.00547326796073272,0.273132547576315,1.5359243089256
20,0.0051789635771151,0.273120610336015,1.56058782466828
21,0.00471088678014947,0.273345787125783,1.58281697365988
22,0.00487704710567536,0.273299871273241,1.60837904427077
23,0.00498295974046466,0.274233840383996,1.63458309107535
24,0.00433914358091789,0.275153444459319,1.64341242139863
25,0.00524362910688113,0.275907550138043,1.67539842146128
26,0.00383850048423447,0.277159567118652,1.6784190949231
27,0.00337855136639231,0.276316503536522,1.70287791366317
28,0.00328696280638875,0.274855402552312,1.73417723596947
29,0.00262866454645232,0.274219824283601,1.75455410474801
30,0.00234766990220422,0.274105852089123,1.76911558581631
