"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","I","Endothelial cells","I",6,0.350995160440112,0.406717165234714
"test","Categorical EM-MMIL","I","Fibroblasts","I",20,0.342306940191916,0.405089349322817
"test","Categorical EM-MMIL","I","Myeloid cells","I",212,0.334750932184513,0.397585888386119
"test","Categorical EM-MMIL","I","MAST cells","I",21,0.331748850050557,0.357215054703295
"test","Categorical EM-MMIL","I","T lymphocytes","I",273,0.331471799403022,0.401007927347301
"test","Categorical EM-MMIL","I","B lymphocytes","I",43,0.330352002870129,0.373588882442962
"test","Categorical EM-MMIL","I","NK cells","I",55,0.3288871704399,0.361095035587477
"test","Categorical EM-MMIL","I","Undetermined","I",1,0.327044134739121,0.327044134739121
"test","Categorical EM-MMIL","I","Epithelial cells","I",55,0.324970198154366,0.399225943150436
"test","Categorical EM-MMIL","I","Undetermined","II_III",1,0.356492568387444,0.356492568387444
"test","Categorical EM-MMIL","I","Epithelial cells","II_III",55,0.339507756296467,0.416547452733148
"test","Categorical EM-MMIL","I","B lymphocytes","II_III",43,0.333123125411599,0.397927716948919
"test","Categorical EM-MMIL","I","Myeloid cells","II_III",212,0.333032381757434,0.395063130363323
"test","Categorical EM-MMIL","I","T lymphocytes","II_III",273,0.33275278503997,0.402575682918801
"test","Categorical EM-MMIL","I","Endothelial cells","II_III",6,0.328459708166093,0.410312381706332
"test","Categorical EM-MMIL","I","Fibroblasts","II_III",20,0.326175304004562,0.388242803908188
"test","Categorical EM-MMIL","I","NK cells","II_III",55,0.325715308782515,0.391224593435502
"test","Categorical EM-MMIL","I","MAST cells","II_III",21,0.321282827185248,0.352975604337982
"test","Categorical EM-MMIL","I","MAST cells","IV",21,0.346968322764195,0.394788919861523
"test","Categorical EM-MMIL","I","NK cells","IV",55,0.345397520777585,0.409856255793128
"test","Categorical EM-MMIL","I","B lymphocytes","IV",43,0.336524871718272,0.384611691617848
"test","Categorical EM-MMIL","I","T lymphocytes","IV",273,0.335775415557008,0.409881820986672
"test","Categorical EM-MMIL","I","Epithelial cells","IV",55,0.335522045549168,0.402457816066662
"test","Categorical EM-MMIL","I","Myeloid cells","IV",212,0.332216686058053,0.395973610289713
"test","Categorical EM-MMIL","I","Fibroblasts","IV",20,0.331517755803522,0.391899008066735
"test","Categorical EM-MMIL","I","Endothelial cells","IV",6,0.320545131393794,0.359172243781383
"test","Categorical EM-MMIL","I","Undetermined","IV",1,0.316463296873435,0.316463296873435
"test","Categorical EM-MMIL","II_III","Fibroblasts","I",3,0.431666612473059,0.496932458433031
"test","Categorical EM-MMIL","II_III","Undetermined","I",2,0.369278466395068,0.411659936540413
"test","Categorical EM-MMIL","II_III","Epithelial cells","I",41,0.350549371971438,0.424469343813338
"test","Categorical EM-MMIL","II_III","Endothelial cells","I",1,0.341382284023051,0.341382284023051
"test","Categorical EM-MMIL","II_III","T lymphocytes","I",108,0.331427907203927,0.390184945461268
"test","Categorical EM-MMIL","II_III","B lymphocytes","I",35,0.328570569285505,0.367867224480831
"test","Categorical EM-MMIL","II_III","NK cells","I",20,0.326692835316499,0.391014066791005
"test","Categorical EM-MMIL","II_III","Myeloid cells","I",54,0.323121093434722,0.382754009736429
"test","Categorical EM-MMIL","II_III","MAST cells","I",6,0.2754573468091,0.322197231822625
"test","Categorical EM-MMIL","II_III","MAST cells","II_III",6,0.35757872857141,0.433181004388196
"test","Categorical EM-MMIL","II_III","NK cells","II_III",20,0.345708256303073,0.452778707436542
"test","Categorical EM-MMIL","II_III","B lymphocytes","II_III",35,0.345313580606514,0.396973020165338
"test","Categorical EM-MMIL","II_III","Undetermined","II_III",2,0.34212855006733,0.375346819759795
"test","Categorical EM-MMIL","II_III","Myeloid cells","II_III",54,0.339633638125655,0.407928577190279
"test","Categorical EM-MMIL","II_III","T lymphocytes","II_III",108,0.338025719790826,0.387107231173849
"test","Categorical EM-MMIL","II_III","Epithelial cells","II_III",41,0.316940541914976,0.380896790491883
"test","Categorical EM-MMIL","II_III","Fibroblasts","II_III",3,0.247491670577442,0.307227422384631
"test","Categorical EM-MMIL","II_III","Endothelial cells","II_III",1,0.204049697853922,0.204049697853922
"test","Categorical EM-MMIL","II_III","Endothelial cells","IV",1,0.454568018123026,0.454568018123026
"test","Categorical EM-MMIL","II_III","MAST cells","IV",6,0.36696392461949,0.387269209057365
"test","Categorical EM-MMIL","II_III","Myeloid cells","IV",54,0.337245268439623,0.390280091257996
"test","Categorical EM-MMIL","II_III","Epithelial cells","IV",41,0.332510086113587,0.390599690521074
"test","Categorical EM-MMIL","II_III","T lymphocytes","IV",108,0.330546373005247,0.397236410855919
"test","Categorical EM-MMIL","II_III","NK cells","IV",20,0.327598908380428,0.377024936781208
"test","Categorical EM-MMIL","II_III","B lymphocytes","IV",35,0.326115850107981,0.381649970424457
"test","Categorical EM-MMIL","II_III","Fibroblasts","IV",3,0.320841716949499,0.324573924501479
"test","Categorical EM-MMIL","II_III","Undetermined","IV",2,0.288592983537602,0.297756183990484
"test","Categorical EM-MMIL","IV","Oligodendrocytes","I",2,0.38932592556531,0.401475087174696
"test","Categorical EM-MMIL","IV","NK cells","I",42,0.339810188199629,0.415004469668687
"test","Categorical EM-MMIL","IV","Epithelial cells","I",379,0.337580464793225,0.423441838358151
"test","Categorical EM-MMIL","IV","Fibroblasts","I",5,0.335086124447296,0.372170276808143
"test","Categorical EM-MMIL","IV","Undetermined","I",8,0.334416313439487,0.405306779984631
"test","Categorical EM-MMIL","IV","B lymphocytes","I",77,0.332499615893376,0.430189139557927
"test","Categorical EM-MMIL","IV","Myeloid cells","I",146,0.332256480431823,0.402831065405213
"test","Categorical EM-MMIL","IV","T lymphocytes","I",211,0.331388448765066,0.399805384749522
"test","Categorical EM-MMIL","IV","Myeloid cells","II_III",146,0.334980736813647,0.417137398440621
"test","Categorical EM-MMIL","IV","NK cells","II_III",42,0.333093525124421,0.404478644585647
"test","Categorical EM-MMIL","IV","Fibroblasts","II_III",5,0.332274321548176,0.376037686629127
