"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0547288320293896,0.3,0.302538177988415,1.0114542337845
2,0.0377373941986613,0.299994634326969,0.300463401790416,1.02613913989765
3,0.0259679932455965,0.299874923545667,0.298715113217483,1.09019200157866
4,0.0192824925409938,0.299782514481337,0.297661927330174,1.16715598690083
5,0.0134902733937583,0.299759961130732,0.299684044233807,1.23231786195331
6,0.0121830919761162,0.29968492314125,0.297883096366509,1.29453001000503
7,0.00933354101552095,0.299748623201896,0.300558188520274,1.34817963500494
8,0.00908175784788022,0.299735544775875,0.300294892048447,1.40202701088448
9,0.00784328039547953,0.299708647656867,0.300168509741969,1.45721446535384
10,0.00645364277025246,0.29964667131192,0.299136387572407,1.49776248704826
11,0.00609981726023414,0.29969417025975,0.300315955766193,1.52148417461367
12,0.00585076103502412,0.299611721906017,0.298957345971564,1.55843785647337
13,0.00535277925556669,0.299684963806111,0.300431806213797,1.57908920060091
14,0.00573698826283111,0.299510555307289,0.298272775144813,1.61042789061331
15,0.00531132233672191,0.299589791136641,0.299410215903107,1.62167977449907
16,0.00526281015258469,0.299410763353696,0.298072669826224,1.6508441514143
17,0.00493261669561015,0.299466742121419,0.298925750394945,1.65914451871212
18,0.00463392921000997,0.299541622271561,0.29986308583465,1.67940350664028
19,0.00514415763175264,0.299457088981442,0.299410215903107,1.68643410679849
20,0.00503012780764508,0.299265588856036,0.298367561874671,1.71101262952476
21,0.00432570965771217,0.2991649912071,0.298325434439179,1.73567335049965
22,0.00410175479845193,0.299163826844713,0.298493944181148,1.7605347164796
23,0.00406714481379759,0.299283529071085,0.299505002632965,1.76092386595622
24,0.00329740352633432,0.299146210539912,0.299220642443391,1.76857049276869
25,0.00410209186786177,0.299127777355845,0.299473407056345,1.78248563018545
26,0.00413200207307819,0.298761809642118,0.298241179568194,1.78320326004009
27,0.00362764014491588,0.298572360142274,0.297862032648762,1.80151002940717
28,0.00362714106245709,0.298828796463525,0.299167983149026,1.80887904537007
29,0.00326260770700938,0.298725964162068,0.299052132701422,1.81510392715726
30,0.00297860702973657,0.298378713603507,0.298283307003686,1.82423656698916
